date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsRollingRate00_05,cumAdmissions00_05,cumAdmissionsRollingRate06_17,cumAdmissions06_17,cumAdmissionsRollingRate18_64,cumAdmissions18_64,cumAdmissionsRollingRate65_84,cumAdmissions65_84,cumAdmissionsRollingRate85+,cumAdmissions85+
2020-11-28,South East,147,11.5,1420,115,19.4,118,6.6,85,121.1,6360,555.0,8307,1911.9,4852
2020-11-29,South East,164,11.7,1430,111,19.4,118,6.7,86,122.2,6415,558.7,8362,1932.8,4905
2020-11-30,South East,152,11.7,1494,120,19.6,119,6.7,86,122.9,6454,563.3,8431,1949.7,4948
2020-12-01,South East,134,11.5,1423,118,19.6,119,7.0,90,123.7,6496,567.2,8489,1961.5,4978
2020-12-02,South East,179,11.6,1481,117,19.6,119,7.4,95,124.9,6556,571.2,8550,1982.4,5031
2020-12-03,South East,208,12.5,1442,110,19.7,120,7.4,96,126.2,6625,577.0,8636,2002.5,5082
2020-12-04,South East,175,13.0,1426,107,19.9,121,7.7,99,127.2,6678,581.5,8703,2022.6,5133
2020-12-05,South East,187,13.5,1496,109,20.1,122,7.8,100,128.3,6734,586.1,8772,2046.3,5193
2020-12-06,South East,195,13.8,1549,105,20.1,122,7.8,101,129.0,6774,592.5,8868,2069.1,5251
2020-12-07,South East,204,14.4,1619,107,20.2,123,8.0,103,130.0,6827,598.6,8959,2091.6,5308
2020-12-08,South East,203,15.2,1692,113,20.5,125,8.1,104,131.3,6892,604.4,9046,2110.5,5356
2020-12-09,South East,232,15.8,1726,119,20.5,125,8.1,105,132.6,6959,609.7,9126,2143.6,5440
2020-12-10,South East,259,16.4,1796,120,20.7,126,8.3,107,133.9,7027,617.1,9236,2174.3,5518
2020-12-11,South East,235,17.0,1859,120,20.9,127,8.4,108,135.3,7103,622.7,9321,2202.7,5590
2020-12-12,South East,262,17.9,1945,125,21.7,132,8.4,108,136.6,7171,630.0,9430,2234.2,5670
2020-12-13,South East,258,18.6,1975,125,21.9,133,8.5,110,138.2,7254,636.2,9522,2265.8,5750
2020-12-14,South East,249,19.1,2118,143,22.2,135,8.8,113,139.4,7320,642.9,9623,2296.1,5827
2020-12-15,South East,271,19.8,2141,150,22.2,135,8.9,115,141.0,7404,649.3,9719,2331.2,5916
2020-12-16,South East,337,21.0,2195,151,22.9,139,9.2,119,143.2,7517,658.4,9855,2362.7,5996
2020-12-17,South East,309,21.6,2282,159,22.9,139,9.4,121,145.2,7623,665.8,9966,2398.1,6086
2020-12-18,South East,300,22.3,2372,165,23.7,144,9.5,123,147.1,7723,673.5,10080,2429.3,6165
2020-12-19,South East,379,23.6,2321,168,24.2,147,9.6,124,149.8,7864,683.1,10224,2464.7,6255
2020-12-20,South East,347,24.6,2554,183,24.3,148,10.2,131,152.5,8004,691.6,10351,2493.1,6327
2020-12-21,South East,354,25.8,2749,196,25.0,152,10.4,134,155.1,8143,700.1,10479,2524.6,6407
2020-12-22,South East,368,26.9,2848,197,25.8,157,10.5,135,157.9,8290,709.7,10623,2552.6,6478
2020-12-23,South East,321,26.7,2868,209,26.1,159,10.5,135,160.2,8408,718.0,10747,2583.0,6555
2020-12-24,South East,327,26.9,2997,217,26.3,160,10.5,136,162.4,8523,726.5,10874,2615.7,6638
2020-12-25,South East,329,27.3,2925,220,26.3,160,10.5,136,164.7,8647,734.8,10998,2647.6,6719
2020-12-26,South East,421,27.7,3126,229,26.5,161,10.7,138,167.7,8802,745.5,11159,2687.8,6821
2020-12-27,South East,515,29.6,3370,247,27.3,166,10.9,140,171.7,9013,758.6,11354,2728.0,6923
2020-12-28,South East,423,30.4,3544,258,28.1,171,11.2,144,174.9,9181,768.5,11502,2766.6,7021
2020-12-29,South East,504,31.9,3796,284,28.8,175,11.2,145,178.9,9392,781.6,11698,2802.8,7113
2020-12-30,South East,552,34.5,3949,290,29.4,179,11.6,150,182.8,9595,795.5,11906,2854.8,7245
2020-12-31,South East,404,35.4,4022,301,29.9,182,11.6,150,185.7,9751,806.1,12065,2888.7,7331
2021-01-01,South East,638,38.9,4034,324,29.9,182,11.8,152,190.2,9985,823.2,12322,2945.9,7476
2021-01-02,South East,591,40.8,4231,333,30.4,185,12.1,156,194.4,10207,838.7,12554,2997.1,7606
2021-01-03,South East,665,42.4,4501,346,30.9,188,12.4,160,199.2,10460,855.2,12800,3059.7,7765
2021-01-04,South East,657,45.1,4730,356,31.4,191,12.7,164,203.6,10691,873.6,13075,3116.5,7909
2021-01-05,South East,637,46.6,4379,364,31.6,192,12.8,165,208.1,10923,890.9,13334,3173.2,8053
2021-01-06,South East,716,48.4,4902,394,32.1,195,13.0,167,213.2,11190,910.6,13629,3231.9,8202
2021-01-07,South East,661,51.3,5023,417,32.4,197,13.2,170,217.7,11430,928.3,13895,3291.1,8352
2021-01-08,South East,641,51.3,5074,421,32.7,199,13.4,173,222.1,11661,945.4,14150,3350.2,8502
2021-01-09,South East,656,52.1,5161,432,33.4,203,13.6,175,226.4,11885,962.5,14406,3417.1,8672
2021-01-10,South East,583,51.1,5373,430,34.0,207,13.6,175,230.3,12089,977.6,14633,3475.5,8820
2021-01-11,South East,607,50.6,5467,433,34.7,211,13.7,176,234.1,12291,994.3,14882,3535.0,8971
2021-01-12,South East,630,50.5,5546,474,35.5,216,13.8,178,238.3,12512,1010.6,15126,3597.2,9129
2021-01-13,South East,622,49.5,5577,492,36.2,220,13.9,179,242.2,12716,1028.4,15393,3654.8,9275
2021-01-14,South East,582,48.6,5487,489,36.7,223,14.0,181,246.2,12925,1043.5,15619,3710.7,9417
2021-01-15,South East,472,46.7,5528,497,37.3,227,14.3,184,249.7,13106,1056.6,15814,3745.8,9506
2021-01-16,South East,490,44.8,5419,512,38.0,231,14.7,190,252.9,13275,1069.8,16012,3790.3,9619
2021-01-17,South East,520,44.1,5387,506,38.3,233,14.8,191,255.9,13436,1083.7,16220,3848.6,9767
2021-01-18,South East,526,43.2,5493,514,38.8,236,15.0,193,259.4,13619,1097.1,16421,3902.6,9904
2021-01-19,South East,538,42.1,5509,531,39.3,239,15.1,195,262.9,13802,1111.9,16642,3953.4,10033
2021-01-20,South East,558,41.4,5397,519,39.8,242,15.4,198,267.0,14016,1126.4,16859,4001.5,10155
2021-01-21,South East,501,40.5,5033,478,39.9,243,15.5,200,270.6,14207,1139.7,17058,4044.1,10263
2021-01-22,South East,397,39.7,5337,532,40.1,244,15.6,201,273.6,14362,1149.6,17207,4079.9,10354
2021-01-23,South East,453,39.3,5200,523,41.3,251,15.7,203,276.0,14489,1162.7,17402,4128.4,10477
2021-01-24,South East,385,37.7,5207,525,42.3,257,15.7,203,278.5,14620,1173.4,17563,4163.1,10565
2021-01-25,South East,372,36.0,5237,522,42.9,261,15.7,203,281.3,14770,1183.2,17710,4191.4,10637
2021-01-26,South East,394,34.4,5040,495,43.1,262,15.8,204,284.1,14915,1194.3,17875,4224.1,10720
2021-01-27,South East,400,32.6,4811,477,43.4,264,16.0,206,287.0,15069,1203.9,18019,4263.2,10819
2021-01-28,South East,390,31.4,4614,466,43.9,267,16.1,208,289.5,15196,1214.6,18180,4301.4,10916
2021-01-29,South East,307,30.4,4443,458,44.2,269,16.4,211,291.8,15319,1222.7,18301,4324.2,10974
2021-01-30,South East,349,29.2,4347,458,44.6,271,16.4,212,294.2,15445,1231.9,18439,4356.9,11057
2021-01-31,South East,315,28.4,4213,455,44.7,272,16.6,214,296.5,15565,1240.2,18563,4383.7,11125
2021-02-01,South East,335,28.0,4344,470,45.5,277,16.6,214,299.0,15696,1248.8,18692,4411.3,11195
2021-02-02,South East,297,26.9,4143,455,46.2,281,16.8,216,300.7,15784,1257.6,18823,4439.7,11267
2021-02-03,South East,298,25.7,3836,448,46.7,284,16.8,216,302.5,15882,1266.0,18949,4467.7,11338
2021-02-04,South East,249,24.2,3632,443,46.9,285,17.0,219,303.9,15956,1274.2,19071,4487.0,11387
2021-02-05,South East,235,23.4,3475,427,47.2,287,17.2,222,305.4,16034,1281.6,19183,4502.7,11427
2021-02-06,South East,226,22.0,3222,395,47.3,288,17.2,222,307.0,16115,1288.1,19279,4521.7,11475
2021-02-07,South East,206,20.7,3175,390,47.5,289,17.3,223,308.4,16190,1293.5,19360,4540.6,11523
2021-02-08,South East,234,19.6,3165,380,47.5,289,17.5,226,310.1,16278,1299.7,19454,4559.9,11572
2021-02-09,South East,200,18.5,3018,370,47.7,290,17.6,227,311.4,16346,1305.2,19535,4579.2,11621
2021-02-10,South East,208,17.5,2831,364,48.2,293,17.7,228,312.8,16420,1311.1,19624,4595.3,11662
2021-02-11,South East,171,16.6,2710,354,48.5,295,17.7,228,314.1,16489,1315.2,19685,4610.7,11701
2021-02-12,South East,183,16.0,2561,344,48.5,295,17.7,228,315.4,16558,1320.5,19765,4624.1,11735
2021-02-13,South East,167,15.4,2261,292,48.7,296,17.8,230,316.8,16629,1324.4,19823,4637.9,11770
2021-02-14,South East,218,15.5,2455,339,48.8,297,18.2,235,318.4,16713,1330.1,19908,4654.8,11813
2021-02-15,South East,144,14.5,2451,322,48.8,297,18.2,235,319.4,16765,1333.9,19965,4668.6,11848
2021-02-16,South East,215,14.7,2342,312,48.8,297,18.4,237,320.8,16841,1339.6,20051,4688.7,11899
2021-02-17,South East,183,14.4,2349,305,48.8,297,18.4,237,321.9,16901,1345.0,20131,4705.7,11942
2021-02-18,South East,155,14.2,2116,295,49.0,298,18.4,237,323.0,16957,1349.1,20193,4719.9,11978
2021-02-19,South East,155,13.9,2025,270,49.3,300,18.5,239,324.0,17009,1353.3,20256,4734.0,12014
2021-02-20,South East,113,13.3,1902,258,49.3,300,18.5,239,324.7,17046,1356.8,20308,4743.5,12038
2021-02-21,South East,160,12.6,1875,249,49.6,302,18.7,241,326.2,17124,1360.5,20363,4752.6,12061
2021-02-22,South East,113,12.3,1860,234,49.8,303,18.8,242,327.1,17171,1363.4,20406,4760.8,12082
2021-02-23,South East,130,11.3,1859,249,50.1,305,18.8,243,328.1,17223,1367.0,20461,4768.7,12102
2021-02-24,South East,137,10.8,1686,232,50.3,306,18.8,243,329.2,17280,1370.5,20513,4779.4,12129
2021-02-25,South East,110,10.3,1624,227,50.5,307,19.0,245,330.0,17326,1372.6,20545,4790.8,12158
2021-02-26,South East,94,9.6,1548,219,50.6,308,19.1,246,330.8,17367,1374.6,20575,4799.1,12179
2021-02-27,South East,75,9.2,1451,196,50.6,308,19.1,246,331.3,17391,1376.7,20606,4806.9,12199
2021-02-28,South East,82,8.3,1413,190,50.6,308,19.2,247,331.9,17423,1378.9,20639,4813.2,12215
2021-03-01,South East,99,8.2,1354,191,50.8,309,19.2,247,332.6,17462,1381.1,20672,4823.5,12241
2021-03-02,South East,89,7.7,1248,174,51.0,310,19.2,247,333.1,17487,1383.9,20714,4831.8,12262
2021-03-03,South East,76,7.0,1184,160,51.0,310,19.2,247,333.7,17516,1385.8,20742,4839.2,12281
2021-03-04,South East,77,6.7,1116,152,51.3,312,19.2,248,334.2,17544,1387.7,20770,4846.3,12299
2021-03-05,South East,69,6.4,1063,142,51.3,312,19.3,249,334.6,17567,1389.4,20796,4853.8,12318
2021-03-06,South East,71,6.3,1000,131,51.3,312,19.3,249,335.0,17589,1391.2,20823,4862.5,12340
2021-03-07,South East,65,6.1,972,129,51.5,313,19.3,249,335.5,17615,1392.4,20841,4870.4,12360
2021-03-08,South East,58,5.7,983,127,51.5,313,19.3,249,336.0,17638,1394.2,20868,4873.5,12368
2021-03-09,South East,59,5.3,937,118,51.5,313,19.5,251,336.3,17655,1395.9,20893,4879.4,12383
2021-03-10,South East,67,5.2,883,115,51.5,313,19.5,251,336.9,17684,1397.2,20913,4886.5,12401
2021-03-11,South East,55,5.0,846,105,51.5,313,19.5,252,337.4,17712,1398.1,20926,4891.7,12414
2021-03-12,South East,46,4.7,798,97,51.5,313,19.5,252,337.8,17732,1399.2,20942,4895.6,12424
2021-03-13,South East,38,4.4,733,88,51.6,314,19.5,252,338.2,17752,1399.9,20953,4898.0,12430
2021-03-14,South East,47,4.2,742,83,51.6,314,19.8,255,338.6,17775,1400.7,20965,4901.5,12439
2021-03-15,South East,50,4.1,713,75,51.6,314,19.8,255,339.0,17797,1402.2,20988,4903.5,12444
2021-03-16,South East,53,4.0,676,68,51.8,315,19.8,255,339.5,17822,1403.7,21010,4905.4,12449
2021-03-17,South East,43,3.7,649,67,51.9,316,19.8,255,339.8,17839,1405.3,21034,4905.8,12450
2021-03-18,South East,40,3.6,618,67,51.9,316,19.8,255,340.1,17854,1406.2,21048,4910.2,12461
2021-03-19,South East,42,3.5,579,60,51.9,316,19.8,255,340.6,17879,1407.0,21059,4912.5,12467
2021-03-20,South East,31,3.4,549,61,52.3,318,19.8,255,340.7,17887,1407.6,21069,4916.9,12478
2021-03-21,South East,36,3.3,525,56,52.4,319,19.8,255,341.0,17903,1408.6,21083,4918.8,12483
2021-03-22,South East,36,3.2,517,55,52.4,319,19.8,255,341.2,17912,1409.7,21099,4923.2,12494
2021-03-23,South East,26,2.9,506,41,52.6,320,19.8,255,341.4,17922,1410.0,21104,4927.1,12504
2021-03-24,South East,24,2.6,461,37,52.6,320,19.8,255,341.7,17938,1410.3,21109,4928.3,12507
2021-03-25,South East,21,2.4,377,24,52.6,320,19.8,255,341.8,17943,1410.9,21118,4931.1,12514
2021-03-26,South East,24,2.2,404,33,52.6,320,19.9,257,341.9,17949,1411.7,21130,4932.6,12518
2021-03-27,South East,18,2.1,369,34,52.6,320,19.9,257,342.1,17957,1412.2,21137,4933.8,12521
2021-03-28,South East,30,2.0,364,36,52.8,321,19.9,257,342.3,17968,1412.8,21146,4937.4,12530
2021-03-29,South East,18,1.8,364,37,52.8,321,19.9,257,342.4,17977,1413.4,21155,4937.4,12530
2021-03-30,South East,25,1.8,321,34,52.9,322,20.0,258,342.6,17985,1414.1,21165,4939.3,12535
2021-03-31,South East,17,1.7,309,31,52.9,322,20.0,258,342.8,17994,1414.3,21169,4940.9,12539
2021-04-01,South East,17,1.7,276,22,52.9,322,20.0,258,342.9,17999,1415.0,21179,4941.7,12541
2021-04-02,South East,8,1.5,253,27,52.9,322,20.1,259,342.9,18003,1415.1,21181,4942.1,12542
2021-04-03,South East,14,1.4,241,28,52.9,322,20.2,260,343.0,18007,1415.4,21185,4944.1,12547
2021-04-04,South East,16,1.3,234,28,52.9,322,20.2,261,343.2,18016,1415.5,21187,4945.6,12551
2021-04-05,South East,19,1.3,221,28,52.9,322,20.4,263,343.3,18023,1416.1,21195,4946.4,12553
2021-04-06,South East,20,1.2,208,25,52.9,322,20.4,263,343.5,18034,1416.4,21200,4948.0,12557
2021-04-07,South East,20,1.3,210,27,52.9,322,20.5,264,343.7,18044,1416.7,21204,4950.0,12562
2021-04-08,South East,15,1.3,184,25,52.9,322,20.5,264,343.9,18053,1417.0,21209,4950.4,12563
2021-04-09,South East,14,1.3,172,23,52.9,322,20.5,264,344.0,18060,1417.3,21213,4951.6,12566
2021-04-10,South East,8,1.3,162,20,52.9,322,20.5,264,344.1,18066,1417.4,21215,4951.6,12566
2021-04-11,South East,20,1.3,151,19,52.9,322,20.6,265,344.4,18079,1417.5,21217,4953.1,12570
2021-04-12,South East,25,1.4,152,20,53.1,323,20.6,265,344.6,18092,1418.1,21225,4954.3,12573
2021-04-13,South East,17,1.3,144,17,53.1,323,20.6,265,344.8,18100,1418.6,21233,4954.7,12574
2021-04-14,South East,10,1.2,138,13,53.1,323,20.6,265,344.9,18106,1418.9,21237,4954.7,12574
2021-04-15,South East,13,1.2,133,15,53.1,323,20.6,265,345.0,18112,1419.2,21242,4955.5,12576
2021-04-16,South East,8,1.1,123,13,53.1,323,20.6,265,345.1,18118,1419.3,21244,4955.5,12576
2021-04-17,South East,12,1.2,121,14,53.1,323,20.6,265,345.3,18125,1419.6,21248,4955.9,12577
2021-04-18,South East,19,1.2,116,17,53.1,323,20.6,265,345.5,18136,1419.9,21252,4957.5,12581
2021-04-19,South East,13,1.0,120,18,53.1,323,20.6,265,345.6,18141,1420.3,21258,4958.3,12583
2021-04-20,South East,18,1.0,124,16,53.1,323,20.6,265,345.8,18153,1420.5,21261,4959.4,12586
2021-04-21,South East,17,1.1,109,15,53.1,323,20.6,265,346.0,18164,1420.7,21265,4960.2,12588
2021-04-22,South East,11,1.1,110,13,53.1,323,20.6,265,346.1,18168,1421.1,21271,4960.6,12589
2021-04-23,South East,17,1.2,116,10,53.1,323,20.6,266,346.2,18176,1421.5,21276,4961.8,12592
2021-04-24,South East,7,1.1,115,9,53.1,323,20.6,266,346.2,18177,1421.7,21280,4962.6,12594
2021-04-25,South East,9,1.0,125,9,53.1,323,20.6,266,346.3,18181,1421.9,21282,4963.8,12597
2021-04-26,South East,8,1.0,123,9,53.1,323,20.6,266,346.4,18184,1422.1,21286,4964.2,12598
2021-04-27,South East,12,0.9,120,11,53.1,323,20.6,266,346.4,18187,1422.4,21290,4966.1,12603
2021-04-28,South East,10,0.8,114,12,53.1,323,20.6,266,346.6,18196,1422.5,21291,4966.1,12603
2021-04-29,South East,7,0.8,115,12,53.1,323,20.6,266,346.7,18201,1422.5,21292,4966.5,12604
2021-04-30,South East,9,0.7,105,11,53.1,323,20.6,266,346.8,18205,1422.7,21295,4967.3,12606
2021-05-01,South East,1,0.6,96,10,53.1,323,20.6,266,346.8,18205,1422.7,21295,4967.7,12607
2021-05-02,South East,10,0.6,82,8,53.1,323,20.7,267,346.8,18208,1423.0,21299,4968.5,12609
2021-05-03,South East,7,0.6,84,8,53.1,323,20.7,267,346.9,18212,1423.1,21300,4969.3,12611
2021-05-04,South East,3,0.5,82,9,53.3,324,20.7,267,346.9,18213,1423.1,21300,4969.7,12612
2021-05-05,South East,7,0.5,86,9,53.3,324,20.7,267,347.0,18216,1423.1,21300,4971.3,12616
2021-05-06,South East,8,0.5,62,3,53.3,324,20.7,267,347.1,18221,1423.3,21303,4971.3,12616
2021-05-07,South East,8,0.5,76,8,53.3,324,20.7,267,347.1,18223,1423.4,21305,4972.8,12620
2021-05-08,South East,7,0.6,69,8,53.3,324,20.8,268,347.2,18225,1423.6,21308,4973.2,12621
2021-05-09,South East,6,0.5,62,7,53.3,324,20.8,268,347.2,18229,1423.7,21309,4973.6,12622
2021-05-10,South East,5,0.5,64,8,53.3,324,20.8,268,347.2,18229,1423.9,21312,4974.4,12624
2021-05-11,South East,5,0.5,63,8,53.3,324,20.8,268,347.3,18231,1424.1,21315,4974.4,12624
2021-05-12,South East,4,0.5,50,3,53.3,324,20.9,269,347.3,18233,1424.1,21316,4974.4,12624
2021-05-13,South East,2,0.4,58,6,53.3,324,20.9,269,347.4,18235,1424.1,21316,4974.4,12624
2021-05-14,South East,2,0.3,54,7,53.3,324,20.9,269,347.4,18236,1424.2,21317,4974.4,12624
2021-05-15,South East,7,0.3,55,7,53.3,324,20.9,269,347.4,18240,1424.3,21319,4974.8,12625
2021-05-16,South East,7,0.4,56,8,53.3,324,20.9,269,347.5,18244,1424.5,21321,4975.2,12626
2021-05-17,South East,2,0.3,62,7,53.3,324,20.9,269,347.5,18245,1424.5,21321,4975.6,12627
2021-05-18,South East,6,0.3,57,6,53.3,324,20.9,269,347.6,18247,1424.8,21325,4975.6,12627
2021-05-19,South East,5,0.3,55,6,53.3,324,20.9,270,347.6,18249,1424.8,21326,4976.0,12628
2021-05-20,South East,8,0.4,46,6,53.3,324,20.9,270,347.7,18254,1424.9,21327,4976.8,12630
2021-05-21,South East,6,0.5,50,6,53.3,324,21.0,271,347.8,18256,1425.0,21329,4977.2,12631
2021-05-22,South East,3,0.4,50,7,53.3,324,21.0,271,347.8,18257,1425.1,21330,4977.6,12632
2021-05-23,South East,3,0.4,50,6,53.3,324,21.0,271,347.8,18258,1425.2,21331,4978.0,12633
2021-05-24,South East,11,0.5,56,6,53.3,324,21.0,271,347.9,18262,1425.5,21336,4978.7,12635
2021-05-25,South East,9,0.5,55,5,53.3,324,21.0,271,347.9,18266,1425.6,21337,4980.3,12639
2021-05-26,South East,11,0.6,55,5,53.3,324,21.1,272,348.1,18274,1425.6,21338,4980.7,12640
2021-05-27,South East,8,0.6,54,8,53.3,324,21.1,272,348.2,18281,1425.6,21338,4981.1,12641
2021-05-28,South East,3,0.5,52,5,53.3,324,21.1,272,348.3,18283,1425.6,21338,4981.5,12642
2021-05-29,South East,4,0.6,56,5,53.4,325,21.1,272,348.3,18285,1425.6,21338,4981.9,12643
2021-05-30,South East,4,0.6,54,5,53.6,326,21.1,272,348.4,18288,1425.6,21338,4981.9,12643
2021-05-31,South East,4,0.5,58,5,53.8,327,21.1,272,348.4,18290,1425.7,21339,4981.9,12643
2021-06-01,South East,10,0.5,60,7,53.8,327,21.1,272,348.6,18299,1425.8,21340,4981.9,12643
2021-06-02,South East,4,0.4,58,4,53.8,327,21.1,272,348.6,18302,1425.8,21341,4981.9,12643
2021-06-03,South East,3,0.4,63,6,53.8,327,21.1,272,348.7,18305,1425.8,21341,4981.9,12643
2021-06-04,South East,6,0.4,65,9,53.8,327,21.1,272,348.7,18308,1425.9,21342,4982.7,12645
2021-06-05,South East,8,0.4,63,8,53.8,327,21.2,273,348.8,18311,1426.0,21344,4983.5,12647
2021-06-06,South East,9,0.5,63,7,53.8,327,21.3,274,348.9,18318,1426.1,21345,4983.5,12647
2021-06-07,South East,6,0.5,69,7,53.8,327,21.3,275,349.0,18323,1426.1,21345,4983.5,12647
2021-06-08,South East,13,0.6,74,7,53.8,327,21.3,275,349.2,18332,1426.2,21346,4984.7,12650
2021-06-09,South East,8,0.6,54,7,53.8,327,21.4,276,349.3,18336,1426.2,21347,4985.4,12652
2021-06-10,South East,8,0.7,61,7,53.8,327,21.4,276,349.4,18344,1426.2,21347,4985.4,12652
2021-06-11,South East,7,0.7,46,6,53.8,327,21.4,276,349.5,18348,1426.3,21348,4986.2,12654
2021-06-12,South East,5,0.6,48,5,53.8,327,21.4,276,349.6,18351,1426.4,21349,4986.6,12655
2021-06-13,South East,12,0.7,49,5,53.8,327,21.4,276,349.8,18362,1426.4,21349,4987.0,12656
2021-06-14,South East,13,0.7,44,5,53.8,327,21.4,276,350.0,18372,1426.6,21352,4987.0,12656
2021-06-15,South East,12,0.7,56,10,53.9,328,21.5,277,350.1,18379,1426.7,21354,4987.4,12657
2021-06-16,South East,6,0.7,58,10,53.9,328,21.5,277,350.2,18382,1426.8,21356,4987.8,12658
2021-06-17,South East,9,0.7,60,12,53.9,328,21.5,277,350.2,18386,1427.2,21361,4987.8,12658
2021-06-18,South East,5,0.7,59,12,53.9,328,21.5,277,350.3,18389,1427.2,21362,4988.2,12659
2021-06-19,South East,9,0.7,54,8,53.9,328,21.5,277,350.4,18395,1427.4,21364,4988.6,12660
2021-06-20,South East,18,0.8,57,7,53.9,328,21.6,278,350.7,18409,1427.6,21367,4988.6,12660
2021-06-21,South East,6,0.7,60,6,53.9,328,21.6,278,350.7,18413,1427.7,21369,4988.6,12660
2021-06-22,South East,18,0.8,64,5,54.1,329,21.7,280,351.0,18426,1427.7,21369,4989.4,12662
2021-06-23,South East,13,0.9,56,4,54.3,330,21.7,280,351.1,18433,1427.9,21372,4990.2,12664
2021-06-24,South East,14,0.9,60,5,54.3,330,21.7,280,351.3,18444,1428.1,21375,4990.2,12664
2021-06-25,South East,11,1.0,66,5,54.3,330,21.7,280,351.5,18452,1428.3,21378,4990.2,12664
2021-06-26,South East,8,1.0,65,8,54.3,330,21.9,282,351.5,18455,1428.5,21381,4990.2,12664
2021-06-27,South East,16,1.0,69,10,54.4,331,21.9,283,351.7,18463,1428.8,21386,4990.6,12665
2021-06-28,South East,22,1.1,67,12,54.6,332,21.9,283,352.0,18478,1429.2,21391,4991.0,12666
2021-06-29,South East,27,1.2,68,9,54.6,332,22.0,284,352.3,18495,1429.8,21400,4991.0,12666
2021-06-30,South East,35,1.5,85,12,54.7,333,22.3,287,352.6,18510,1430.4,21410,4993.3,12672
2021-07-01,South East,23,1.6,88,15,54.7,333,22.3,288,352.9,18525,1430.8,21416,4993.7,12673
2021-07-02,South East,22,1.7,97,13,54.9,334,22.3,288,353.1,18539,1431.1,21420,4994.9,12676
2021-07-03,South East,28,1.9,103,12,55.1,335,22.4,289,353.6,18561,1431.3,21423,4995.3,12677
2021-07-04,South East,35,2.2,114,11,55.1,335,22.5,290,354.1,18587,1431.6,21428,4996.5,12680
2021-07-05,South East,34,2.3,113,11,55.2,336,22.6,291,354.5,18611,1432.0,21433,4997.7,12683
2021-07-06,South East,49,2.5,139,16,55.4,337,22.7,293,355.0,18638,1433.0,21448,4999.2,12687
2021-07-07,South East,47,2.7,143,19,55.4,337,22.7,293,355.8,18676,1433.6,21457,4999.2,12687
2021-07-08,South East,35,2.8,170,18,55.4,337,22.7,293,356.2,18701,1434.1,21465,5000.0,12689
2021-07-09,South East,30,2.9,164,20,55.4,337,22.7,293,356.6,18721,1434.4,21470,5002.0,12694
2021-07-10,South East,35,3.0,156,19,55.4,337,22.8,294,357.0,18742,1435.2,21481,5002.8,12696
2021-07-11,South East,44,3.1,158,18,55.4,337,23.0,296,357.5,18770,1435.7,21489,5005.1,12702
2021-07-12,South East,61,3.4,180,28,55.9,340,23.0,297,358.2,18807,1436.6,21503,5007.5,12708
2021-07-13,South East,43,3.3,206,30,56.1,341,23.1,298,358.9,18839,1437.2,21511,5007.9,12709
2021-07-14,South East,57,3.4,227,32,56.6,344,23.3,300,359.6,18880,1437.7,21519,5009.1,12712
2021-07-15,South East,64,3.8,238,32,56.7,345,23.5,303,360.5,18926,1438.4,21529,5010.7,12716
2021-07-16,South East,48,4.0,261,29,56.7,345,23.5,303,361.1,18957,1439.1,21540,5013.0,12722
2021-07-17,South East,72,4.4,272,31,56.7,345,23.7,305,362.0,19006,1440.1,21555,5015.4,12728
2021-07-18,South East,64,4.6,286,31,56.9,346,23.7,306,362.9,19049,1440.9,21567,5018.1,12735
2021-07-19,South East,74,4.7,316,32,57.5,350,24.0,309,363.6,19087,1442.1,21585,5022.5,12746
2021-07-20,South East,80,5.2,315,30,58.2,354,24.1,311,364.5,19133,1443.5,21605,5025.6,12754
2021-07-21,South East,76,5.4,326,32,58.5,356,24.3,313,365.4,19181,1444.7,21623,5028.0,12760
2021-07-22,South East,86,5.6,359,38,58.9,358,24.5,316,366.4,19234,1446.3,21647,5029.6,12764
2021-07-23,South East,61,5.8,337,36,59.2,360,24.7,319,367.1,19272,1447.1,21659,5031.9,12770
2021-07-24,South East,67,5.7,402,44,59.5,362,25.2,325,367.8,19310,1448.0,21673,5034.7,12777
2021-07-25,South East,79,5.9,429,44,60.2,366,25.3,326,368.7,19357,1449.1,21690,5038.6,12787
2021-07-26,South East,83,6.0,446,47,60.5,368,25.4,327,369.6,19403,1451.1,21719,5040.6,12792
2021-07-27,South East,99,6.2,456,43,61.5,374,25.4,327,370.8,19468,1452.8,21745,5041.4,12794
2021-07-28,South East,81,6.2,468,42,61.8,376,25.4,328,372.0,19527,1453.8,21760,5043.0,12798
2021-07-29,South East,87,6.3,455,43,62.1,378,25.6,330,373.1,19585,1455.0,21778,5045.7,12805
2021-07-30,South East,74,6.4,476,48,62.5,380,25.7,331,373.9,19630,1456.4,21798,5048.1,12811
2021-07-31,South East,50,6.2,450,48,62.6,381,25.9,334,374.6,19663,1457.0,21807,5049.7,12815
2021-08-01,South East,59,6.0,466,51,63.1,384,26.3,339,375.2,19698,1457.8,21819,5051.2,12819
2021-08-02,South East,81,6.0,461,51,63.6,387,26.4,341,376.2,19748,1459.0,21838,5054.0,12826
2021-08-03,South East,87,5.8,452,55,64.3,391,26.6,343,377.2,19803,1460.4,21858,5056.4,12832
2021-08-04,South East,74,5.8,453,56,64.9,395,26.6,343,378.1,19847,1461.6,21876,5059.5,12840
