date,areaName,cases,casesRollingSum,casesRollingRate,cases00_04,casesRollingSum00_04,casesRollingRate00_04,cases05_09,casesRollingSum05_09,casesRollingRate05_09,cases10_14,casesRollingSum10_14,casesRollingRate10_14,cases15_19,casesRollingSum15_19,casesRollingRate15_19,cases20_24,casesRollingSum20_24,casesRollingRate20_24,cases25_29,casesRollingSum25_29,casesRollingRate25_29,cases30_34,casesRollingSum30_34,casesRollingRate30_34,cases35_39,casesRollingSum35_39,casesRollingRate35_39,cases40_44,casesRollingSum40_44,casesRollingRate40_44,cases45_49,casesRollingSum45_49,casesRollingRate45_49,cases50_54,casesRollingSum50_54,casesRollingRate50_54,cases55_59,casesRollingSum55_59,casesRollingRate55_59,cases60_64,casesRollingSum60_64,casesRollingRate60_64,cases65_69,casesRollingSum65_69,casesRollingRate65_69,cases70_74,casesRollingSum70_74,casesRollingRate70_74,cases75_79,casesRollingSum75_79,casesRollingRate75_79,cases80_84,casesRollingSum80_84,casesRollingRate80_84,cases85_89,casesRollingSum85_89,casesRollingRate85_89,cases90+,casesRollingSum90+,casesRollingRate90+,casesReported
2020-12-21,Sandwell,219,1062,323.30000000000001137,3,22,94.0,8,37,152.5,7,49,215.2,12,68,351.2,17,79,412.0,24,108,475.1,16,111,454.8,19,90,374.6,21,104,514.8,22,99,461.8,15,72,328.7,20,70,359.5,11,43,269.8,3,22,164.7,7,28,226.9,3,16,161.5,5,16,219.2,3,12,286.7,3,15,657.9,155
2020-12-22,Sandwell,184,1079,328.5,6,21,89.8,7,36,148.4,16,52,228.4,16,70,361.6,11,79,412.0,15,112,492.7,13,106,434.3,21,101,420.4,9,100,495.0,15,98,457.1,12,77,351.5,7,68,349.2,15,53,332.5,4,20,149.7,5,31,251.2,3,13,131.2,3,17,232.9,2,9,215.1,3,14,614.0,169
2020-12-23,Sandwell,201,1139,346.80000000000001137,5,22,94.0,7,42,173.1,12,58,254.7,14,75,387.4,20,91,474.6,25,119,523.4,14,108,442.5,13,100,416.3,10,98,485.1,15,101,471.1,20,82,374.3,8,68,349.2,9,54,338.8,7,25,187.2,5,32,259.3,7,19,191.8,6,21,287.7,2,10,238.9,2,12,526.3,258
2020-12-24,Sandwell,168,1170,356.19999999999998863,2,23,98.3,8,45,185.5,8,62,272.3,8,76,392.6,19,99,516.3,9,117,514.6,12,105,430.2,22,109,453.7,22,96,475.2,17,102,475.7,9,81,369.8,8,66,338.9,6,57,357.6,6,29,217.1,5,34,275.5,1,20,201.9,3,23,315.1,2,11,262.8,1,13,570.2,107
2020-12-25,Sandwell,98,1127,343.10000000000002274,3,25,106.9,5,47,193.8,7,64,281.1,7,71,366.7,7,93,485.0,7,111,488.3,9,93,381.1,12,109,453.7,12,97,480.2,7,99,461.8,3,73,333.2,7,65,333.8,5,55,345.1,2,29,217.1,1,32,259.3,1,17,171.6,2,22,301.4,0,10,238.9,1,13,570.2,199
2020-12-26,Sandwell,211,1222,372.10000000000002274,6,30,128.2,5,47,193.8,10,67,294.2,15,81,418.4,18,102,531.9,14,114,501.5,19,100,409.7,25,124,516.2,30,113,559.4,21,108,503.7,12,78,356.1,18,78,400.6,7,58,363.9,5,29,217.1,4,30,243.1,1,17,171.6,1,22,301.4,0,10,238.9,0,12,526.3,222
2020-12-27,Sandwell,226,1307,397.89999999999997726,5,30,128.2,5,45,185.5,7,67,294.2,10,82,423.6,12,104,542.3,19,113,497.1,26,109,446.6,34,146,607.8,20,124,613.8,16,113,527.1,19,90,410.8,22,90,462.2,14,67,420.4,7,34,254.5,3,30,243.1,4,20,201.9,2,22,301.4,0,9,215.1,1,11,482.5,111
2020-12-28,Sandwell,232,1320,401.89999999999997726,8,35,149.6,5,42,173.1,10,70,307.4,13,83,428.7,30,117,610.1,21,110,483.9,20,113,463.0,31,158,657.7,19,122,603.9,19,110,513.1,13,88,401.7,12,82,421.1,5,61,382.7,8,39,292.0,5,28,226.9,4,21,212.0,2,19,260.3,4,10,238.9,3,11,482.5,104
2020-12-29,Sandwell,522,1658,504.80000000000001137,10,39,166.7,17,52,214.4,23,77,338.2,20,87,449.4,53,159,829.2,54,149,655.4,62,162,663.8,54,191,795.1,43,156,772.2,36,131,611.0,37,113,515.8,31,106,544.4,31,77,483.1,14,49,366.8,11,34,275.5,10,28,282.7,6,22,301.4,7,15,358.4,3,11,482.5,341
2020-12-30,Sandwell,402,1859,566,7,41,175.2,7,52,214.4,22,87,382.1,19,92,475.2,34,173,902.2,39,163,717.0,45,193,790.8,46,224,932.4,28,174,861.3,35,151,704.3,37,130,593.4,26,124,636.8,22,90,564.7,11,53,396.8,10,39,316.0,2,23,232.2,4,20,274.0,4,17,406.2,4,13,570.2,255
2020-12-31,Sandwell,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
2021-01-01,Sandwell,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241
2021-01-02,Sandwell,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485
2021-01-03,Sandwell,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292
2021-01-04,Sandwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561
