date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2021-01-03,Wales,1810,496.7,,4011,53,10.6,,56,86,28.1,1937,136,
2021-01-02,Wales,2093,518.3,,2764,34,9.8,,70,85,28.5,1937,136,
2021-01-01,Wales,1214,512.0,,0,58,10.1,,0,154,28.1,1838,122,
2020-12-31,Wales,2009,493.9,,1831,51,9.3,,65,141,26.6,1880,126,
2020-12-30,Wales,2698,477.0,,2281,50,9.1,,13,164,26.7,1901,119,
2020-12-29,Wales,3563,469.0,,2510,41,8.6,,33,136,26.1,1892,122,
2020-12-28,Wales,2356,441.9,,2273,49,8.5,,15,125,25.7,1843,127,
2020-12-27,Wales,2495,454.1,,4142,29,8.1,,70,97,24.6,1782,119,
2020-12-26,Wales,1893,445.1,,2237,43,8.3,,35,73,24.4,1716,110,
2020-12-25,Wales,642,453.8,,0,33,8.0,,0,106,25.5,1597,110,
2020-12-24,Wales,1473,513.6,,2161,45,8.5,,63,146,25.9,1712,102,
2020-12-23,Wales,2443,554.7,,3013,34,8.6,,51,143,25.3,1720,102,
2020-12-22,Wales,2705,576.7,,2761,35,8.6,,24,124,25.0,1727,107,
2020-12-21,Wales,2743,591.7,,2563,37,8.5,,10,92,23.8,1683,102,
2020-12-20,Wales,2209,616.8,,2334,35,8.3,,69,90,23.0,1652,93,
2020-12-19,Wales,2170,633.4,,3065,34,7.9,,35,107,22.2,1605,97,
2020-12-18,Wales,2537,637.1,,2801,48,7.8,,38,119,22.1,1585,98,
2020-12-17,Wales,2776,645.7,,11468,48,7.1,,52,128,22.0,1573,102,
2020-12-16,Wales,3139,642.2,,530,34,6.7,,30,131,21.3,1513,103,
2020-12-15,Wales,3182,628.1,,615,33,6.4,,9,88,19.5,1525,98,
2020-12-14,Wales,3538,609.7,,1228,30,6.1,,33,67,19.8,1529,91,
2020-12-13,Wales,2734,577.3,,0,22,5.8,,0,64,19.7,1425,87,
2020-12-12,Wales,2286,544.6,,2494,33,5.9,,31,102,19.7,1370,81,
2020-12-11,Wales,2811,520.9,,2234,26,5.5,,29,117,19.0,1385,82,
2020-12-10,Wales,2664,485.8,,1968,33,5.5,,33,105,17.1,1328,83,
2020-12-09,Wales,2692,458.7,,2238,25,5.3,,31,76,15.4,1280,75,
2020-12-08,Wales,2601,425.8,,780,25,5.2,,31,98,15.6,1231,77,
2020-12-07,Wales,2511,394.5,,2021,20,5.0,,2,63,15.8,1208,82,
2020-12-06,Wales,1697,362.8,,1916,25,5.0,,14,62,15.7,1199,76,
2020-12-05,Wales,1533,339.7,,1645,20,5.0,,24,81,16.1,1167,73,
2020-12-04,Wales,1701,318.0,,1471,27,5.4,,33,58,15.6,1175,72,
2020-12-03,Wales,1803,297.0,,1473,27,5.3,,24,50,16.5,1187,71,
2020-12-02,Wales,1651,276.7,,1480,22,5.4,,51,84,17.9,1180,69,
2020-12-01,Wales,1609,266.8,,667,19,5.3,,23,102,17.4,1171,70,
2020-11-30,Wales,1505,250.5,,802,17,5.2,,3,62,16.7,1151,68,
2020-11-29,Wales,966,235.5,,1004,26,5.5,,16,73,16.9,1125,68,
2020-11-28,Wales,844,227.6,,1445,32,5.5,,29,66,16.6,1106,68,
2020-11-27,Wales,1035,222.5,,1105,26,5.4,,21,86,17.2,1129,65,
2020-11-26,Wales,1160,219.3,,1251,30,5.2,,28,93,16.9,1134,69,
2020-11-25,Wales,1336,211.8,,907,17,5.1,,41,70,16.1,1128,66,
2020-11-24,Wales,1093,200.8,,595,18,5.1,,21,78,16.4,1114,70,
2020-11-23,Wales,1030,199.1,,892,25,5.5,,9,71,16.2,1150,74,
2020-11-22,Wales,717,197.9,,808,27,5.4,,11,62,16.2,1105,72,
2020-11-21,Wales,680,195.1,,1016,28,5.4,,28,84,16.4,1125,68,
2020-11-20,Wales,936,193.5,,1020,21,5.1,,31,77,16.6,1100,64,
2020-11-19,Wales,920,191.1,,1048,26,5.4,,23,67,16.5,1140,68,
2020-11-18,Wales,987,186.4,,638,18,5.4,,41,80,17.5,1121,63,
2020-11-17,Wales,1041,182.3,,705,29,5.8,,34,72,18.0,1143,62,
2020-11-16,Wales,993,179.8,,892,23,5.7,,2,71,19.0,1127,58,
2020-11-15,Wales,627,180.3,,1333,25,5.9,,16,69,18.8,1104,63,
2020-11-14,Wales,629,182.6,,933,19,6.0,,20,89,19.0,1080,72,
2020-11-13,Wales,859,181.8,,797,30,5.9,,29,74,19.7,1060,67,
2020-11-12,Wales,773,182.4,,867,28,5.8,,34,100,19.9,1066,59,
2020-11-11,Wales,855,190.1,,928,29,5.9,,45,95,20.0,1054,59,
2020-11-10,Wales,964,197.6,,444,28,5.6,,22,104,21.1,1044,68,
2020-11-09,Wales,1009,206.2,,931,29,5.5,,8,64,21.1,1030,74,
2020-11-08,Wales,698,218.8,,744,28,5.1,,19,75,21.4,992,63,
2020-11-07,Wales,605,226.7,,958,15,5.1,,32,112,21.5,953,61,
2020-11-06,Wales,877,235.3,,1352,26,5.0,,13,82,20.4,945,66,
2020-11-05,Wales,1016,246.8,,1272,31,4.6,,30,102,20.9,946,60,
2020-11-04,Wales,1095,264.7,,1202,22,4.3,,44,129,20.4,914,60,
2020-11-03,Wales,1235,272.9,,1119,23,4.0,,4,104,19.0,900,54,
2020-11-02,Wales,1409,280.6,,1646,17,4.0,,3,75,19.3,866,57,
2020-11-01,Wales,947,285.3,,819,28,3.9,,16,76,19.3,809,53,
2020-10-31,Wales,879,285.1,,1301,12,3.5,,13,80,19.4,794,66,
2020-10-30,Wales,1241,289.7,,1737,14,3.6,,11,97,19.9,762,57,
2020-10-29,Wales,1583,288.3,,1375,21,3.5,,21,86,20.8,739,46,
2020-10-28,Wales,1357,271.6,,1414,11,3.8,,37,83,21.4,695,47,
2020-10-27,Wales,1478,268.8,,1207,23,3.8,,7,114,21.7,685,45,
2020-10-26,Wales,1557,261.1,,1158,15,3.2,,6,76,20.5,654,51,
2020-10-25,Wales,940,247.1,,1104,16,3.2,,5,78,20.0,612,52,
2020-10-24,Wales,1025,240.0,,1324,15,3.0,,16,98,20.3,575,45,
2020-10-23,Wales,1197,230.0,,761,11,2.7,,13,123,20.8,571,41,
2020-10-22,Wales,1056,222.2,,1134,28,2.5,,7,107,20.2,550,47,
2020-10-21,Wales,1266,213.8,,962,13,1.8,,14,92,20.1,524,41,
2020-10-20,Wales,1236,202.5,,1148,4,1.6,,10,77,21.0,492,43,
2020-10-19,Wales,1111,193.6,,626,13,1.8,,1,60,21.7,491,43,
2020-10-18,Wales,716,183.2,,950,11,1.5,,3,88,22.5,482,40,
2020-10-17,Wales,708,180.3,,674,4,1.3,,5,112,22.2,437,35,
2020-10-16,Wales,951,177.6,,979,6,1.2,,5,105,22.0,442,32,
2020-10-15,Wales,790,172.2,,727,7,1.2,,10,102,20.5,414,30,
2020-10-14,Wales,906,173.4,,946,7,1.2,,10,123,19.7,384,29,
2020-10-13,Wales,953,171.6,,764,8,1.3,,5,98,18.5,345,25,
2020-10-12,Wales,782,165.9,,487,4,1.2,,4,86,18.0,348,30,
2020-10-11,Wales,626,163.4,,467,4,1.4,,2,79,17.1,327,29,
2020-10-10,Wales,620,163.0,,627,3,1.4,,21,103,17.5,292,29,
2020-10-09,Wales,781,159.8,,766,6,1.5,,2,60,16.8,291,32,
2020-10-08,Wales,827,154.2,,638,6,1.4,,1,76,17.8,284,26,
2020-10-07,Wales,851,147.9,,752,11,1.4,,3,85,17.9,277,27,
2020-10-06,Wales,771,140.0,,425,4,1.1,,10,80,17.2,261,28,
2020-10-05,Wales,703,130.4,,596,10,1.1,,0,59,17.5,249,32,
2020-10-04,Wales,614,121.7,,432,3,0.9,,0,92,17.9,230,30,
2020-10-03,Wales,518,112.3,,576,8,0.9,,5,79,16.7,220,30,
2020-10-02,Wales,603,108.7,,462,2,0.7,,3,94,16.2,218,32,
2020-10-01,Wales,628,101.8,,398,5,0.7,,6,79,15.3,214,32,
2020-09-30,Wales,601,91.9,,388,4,0.5,,1,61,15.8,211,29,
2020-09-29,Wales,466,84.9,,366,4,0.5,,3,90,16.1,205,34,
2020-09-28,Wales,426,82.2,,286,3,0.5,,0,71,14.6,188,30,
2020-09-27,Wales,317,78.6,,362,3,0.4,,0,56,14.2,172,26,
2020-09-26,Wales,403,76.5,,370,2,0.3,,3,61,13.3,136,22,
2020-09-25,Wales,385,72.7,,320,1,0.3,,3,67,12.5,145,19,
2020-09-24,Wales,316,68.3,,348,0,0.3,,1,94,11.6,115,19,
2020-09-23,Wales,378,66.5,,389,3,0.3,,2,70,10.0,111,21,
2020-09-22,Wales,380,61.1,,281,3,0.3,,0,43,9.8,93,18,
2020-09-21,Wales,312,54.3,,234,1,0.3,,0,59,10.2,99,16,
2020-09-20,Wales,252,50.5,,199,1,0.2,,0,28,10.2,82,11,
2020-09-19,Wales,280,47.8,,212,0,0.2,,2,34,11.0,82,9,
2020-09-18,Wales,246,43.3,,185,0,0.2,,1,41,11.7,68,15,
2020-09-17,Wales,261,40.2,,168,2,0.3,,3,42,12.6,55,11,
2020-09-16,Wales,207,37.8,,199,2,0.2,,0,65,12.8,54,9,
2020-09-15,Wales,164,36.3,,110,2,0.1,,0,53,12.5,53,6,
2020-09-14,Wales,192,35.6,,183,0,0.1,,0,59,12.9,45,10,
2020-09-13,Wales,164,34.5,,162,1,0.1,,0,55,12.5,36,11,
2020-09-12,Wales,140,33.5,,164,0,0.0,,0,55,12.1,42,8,
2020-09-11,Wales,145,33.1,,133,1,0.0,,0,70,11.2,42,7,
2020-09-10,Wales,186,33.3,,102,0,0.0,,0,49,11.2,48,7,
2020-09-09,Wales,158,31.4,,165,0,0.0,,0,56,11.8,37,8,
2020-09-08,Wales,143,29.4,,150,0,0.0,,0,65,11.9,35,9,
2020-09-07,Wales,159,26.7,,133,0,0.0,,0,46,12.1,38,9,
2020-09-06,Wales,131,23.1,,98,0,0.1,,0,42,11.5,36,10,
2020-09-05,Wales,128,20.4,,77,0,0.1,,1,27,11.2,39,10,
2020-09-04,Wales,149,17.7,,51,0,0.1,,0,69,12.0,35,8,
2020-09-03,Wales,126,14.7,,50,1,0.1,,0,70,12.5,38,11,
2020-09-02,Wales,95,12.3,,42,0,0.1,,0,59,12.5,42,14,
2020-09-01,Wales,58,10.7,,51,0,0.1,,1,69,12.8,43,14,
2020-08-31,Wales,44,10.4,,39,2,0.1,,0,29,12.1,42,10,
2020-08-30,Wales,46,10.2,,56,0,0.0,,0,33,12.4,47,9,
2020-08-29,Wales,44,9.1,,40,0,0.0,,0,52,12.1,42,3,
2020-08-28,Wales,52,8.3,,34,0,0.1,,0,83,11.7,41,3,
2020-08-27,Wales,50,7.4,,35,0,0.1,,1,70,10.8,41,6,
2020-08-26,Wales,44,6.8,,34,0,0.1,,1,69,9.8,48,6,
2020-08-25,Wales,50,6.5,,28,0,0.1,,0,49,9.1,48,4,
2020-08-24,Wales,36,6.1,,19,1,0.1,,1,36,9.5,50,4,
2020-08-23,Wales,11,5.6,,20,0,0.1,,2,26,9.6,51,5,
2020-08-22,Wales,19,5.8,,34,1,0.1,,1,39,9.9,52,3,
2020-08-21,Wales,23,5.5,,34,0,0.1,,0,54,10.3,55,6,
2020-08-20,Wales,31,5.3,,19,0,0.1,,0,39,9.9,59,10,
2020-08-19,Wales,35,4.9,,21,0,0.1,,0,45,10.6,60,5,
2020-08-18,Wales,38,4.5,,24,2,0.2,,0,63,10.6,61,6,
2020-08-17,Wales,19,4.2,,14,0,0.1,,0,38,10.1,71,3,
2020-08-16,Wales,18,4.2,,18,0,0.2,,2,37,9.9,71,6,
2020-08-15,Wales,10,3.8,,27,0,0.2,,1,52,10.3,69,5,
2020-08-14,Wales,17,3.7,,18,1,0.2,,0,39,10.4,70,6,
2020-08-13,Wales,17,3.7,,15,1,0.3,,0,63,10.9,68,6,
2020-08-12,Wales,24,3.8,,8,1,0.3,,5,45,10.3,69,7,
2020-08-11,Wales,27,3.8,,13,0,0.4,,2,47,11.2,69,6,
2020-08-10,Wales,19,3.7,,12,2,0.5,,0,31,11.8,78,6,
2020-08-09,Wales,8,3.8,,26,0,0.5,,0,51,11.7,82,5,
2020-08-08,Wales,5,3.9,,19,2,0.5,,1,55,11.2,88,3,
2020-08-07,Wales,16,4.3,,17,5,0.5,,7,53,11.8,96,5,
2020-08-06,Wales,22,4.3,,15,0,0.5,,3,45,11.8,103,3,
2020-08-05,Wales,22,4.5,,14,3,0.6,,2,74,12.1,105,6,
2020-08-04,Wales,24,4.7,,22,4,0.6,,1,65,11.8,115,7,
2020-08-03,Wales,22,4.8,,24,1,0.5,,0,29,11.3,119,6,
2020-08-02,Wales,14,4.8,,37,2,0.5,,3,35,11.7,116,9,
2020-08-01,Wales,16,5.5,,21,2,0.5,,2,73,12.0,124,14,
2020-07-31,Wales,16,5.7,,26,4,0.5,,6,54,11.2,116,10,
2020-07-30,Wales,30,6.2,,9,2,0.4,,0,53,11.5,132,11,
2020-07-29,Wales,27,6.2,,32,4,0.4,,5,64,12.6,137,12,
2020-07-28,Wales,27,6.2,,21,2,0.3,,0,49,12.8,136,12,
2020-07-27,Wales,23,7.2,,45,1,0.3,,0,43,12.7,130,11,
2020-07-26,Wales,35,7.9,,22,2,0.2,,1,45,12.7,127,7,
2020-07-25,Wales,24,7.1,,30,2,0.2,,0,48,12.9,129,7,
2020-07-24,Wales,30,6.7,,45,1,0.1,,0,61,13.1,132,8,
2020-07-23,Wales,31,6.2,,43,0,0.1,,0,88,13.0,132,6,
2020-07-22,Wales,25,6.1,,22,1,0.1,,1,72,11.8,123,8,
2020-07-21,Wales,61,5.8,,22,1,0.1,,0,46,11.0,118,9,
2020-07-20,Wales,43,4.6,,15,0,0.1,,0,43,11.5,130,6,
2020-07-19,Wales,10,4.0,,31,0,0.1,,1,51,11.8,113,7,
2020-07-18,Wales,11,4.0,,10,0,0.1,,0,54,11.5,125,10,
2020-07-17,Wales,17,4.1,,16,0,0.2,,1,59,12.1,119,11,
2020-07-16,Wales,25,4.4,,18,1,0.2,,0,48,12.4,136,17,
2020-07-15,Wales,18,4.4,,18,0,0.2,,2,48,13.3,131,10,
2020-07-14,Wales,23,4.2,,21,1,0.2,,2,63,13.8,136,9,
2020-07-13,Wales,24,4.4,,11,2,0.2,,0,50,13.8,140,17,
2020-07-12,Wales,10,4.8,,16,0,0.2,,0,41,13.8,133,14,
2020-07-11,Wales,12,4.8,,7,1,0.3,,1,76,14.5,127,10,
2020-07-10,Wales,29,4.7,,10,0,0.3,,0,68,14.5,133,17,
2020-07-09,Wales,22,4.4,,16,1,0.3,,2,75,14.4,172,12,
2020-07-08,Wales,14,4.6,,13,1,0.3,,4,63,14.1,177,10,
2020-07-07,Wales,29,5.0,,2,1,0.4,,3,64,14.2,181,12,
2020-07-06,Wales,35,5.2,,8,2,0.5,,0,50,15.5,186,13,
2020-07-05,Wales,12,5.4,,15,2,0.6,,1,63,15.3,187,16,
2020-07-04,Wales,8,5.9,,34,2,0.6,,5,78,14.8,190,15,
2020-07-03,Wales,19,10.1,,26,0,0.7,,2,65,14.7,198,17,
2020-07-02,Wales,28,10.1,,41,3,0.8,,8,64,15.4,206,19,
2020-07-01,Wales,27,11.1,,32,4,0.9,,6,66,15.4,218,22,
2020-06-30,Wales,35,11.4,,26,4,1.0,,3,104,16.5,234,22,
2020-06-29,Wales,43,14.4,,116,3,0.9,,3,46,15.7,235,24,
2020-06-28,Wales,28,15.2,,25,2,0.9,,2,47,16.4,246,21,
2020-06-27,Wales,140,16.7,,46,6,1.0,,5,74,17.1,232,21,
2020-06-26,Wales,19,13.8,,65,2,0.9,,2,88,16.9,254,24,
2020-06-25,Wales,60,17.6,,125,9,0.9,,6,64,16.6,265,21,
2020-06-24,Wales,37,17.6,,47,6,0.7,,8,101,17.3,270,27,
2020-06-23,Wales,131,18.5,,51,1,0.5,,5,79,17.0,281,22,
2020-06-22,Wales,66,16.9,,71,2,0.7,,1,67,17.5,297,27,
2020-06-21,Wales,76,16.9,,100,5,0.9,,1,68,17.5,280,27,
2020-06-20,Wales,47,16.2,,25,3,0.9,,1,68,17.0,271,33,
2020-06-19,Wales,140,16.8,,31,4,1.0,,4,78,18.5,276,27,
2020-06-18,Wales,62,14.8,,48,0,1.0,,5,87,18.8,285,29,
2020-06-17,Wales,64,14.9,,53,1,1.1,,10,91,19.4,288,33,
2020-06-16,Wales,82,15.0,,65,8,1.3,,8,95,19.6,303,29,
2020-06-15,Wales,66,14.4,,62,6,1.2,,4,68,19.2,306,36,
2020-06-14,Wales,54,14.6,,39,6,1.2,,3,52,18.9,293,31,
2020-06-13,Wales,66,14.0,,45,6,1.3,,6,114,19.7,291,27,
2020-06-12,Wales,75,13.5,,77,4,1.4,,10,90,19.0,294,29,
2020-06-11,Wales,66,12.9,,63,5,1.4,,6,104,18.7,315,29,
2020-06-10,Wales,67,12.7,,38,7,1.6,,9,97,18.5,319,32,
2020-06-09,Wales,62,12.9,,42,4,1.6,,9,84,19.6,341,40,
2020-06-08,Wales,74,13.2,,42,7,1.6,,3,59,20.3,352,38,
2020-06-07,Wales,34,12.9,,40,8,1.7,,5,76,20.7,383,38,
2020-06-06,Wales,51,13.3,,42,9,1.7,,10,92,20.5,404,41,
2020-06-05,Wales,55,13.9,,76,4,1.7,,4,82,20.5,392,44,
2020-06-04,Wales,59,15.5,,35,12,1.9,,8,97,21.0,395,42,
2020-06-03,Wales,74,16.8,,82,7,2.1,,17,131,21.8,399,42,
2020-06-02,Wales,71,18.2,,67,5,2.0,,7,106,21.0,427,44,
2020-06-01,Wales,64,19.2,,59,9,2.2,,5,73,20.7,431,37,
2020-05-31,Wales,46,20.5,,82,7,2.2,,11,68,20.9,433,42,
2020-05-30,Wales,70,21.7,,86,10,2.4,,14,93,21.3,423,39,
2020-05-29,Wales,106,23.3,,102,11,2.3,,10,99,22.1,431,45,
2020-05-28,Wales,102,24.3,,72,16,2.2,,14,120,21.6,438,46,
2020-05-27,Wales,118,25.2,,97,6,2.0,,11,106,21.1,425,44,
2020-05-26,Wales,102,26.7,,141,10,2.1,,8,96,20.8,436,51,
2020-05-25,Wales,106,30.2,,106,10,2.1,,7,82,21.0,380,47,
2020-05-24,Wales,83,32.2,,140,12,2.1,,7,78,20.9,393,52,
2020-05-23,Wales,122,33.3,,185,7,2.1,,6,121,21.5,383,58,
2020-05-22,Wales,136,34.6,,138,10,2.2,,7,81,21.4,385,58,
2020-05-21,Wales,132,36.0,,166,9,2.4,,9,105,21.6,309,57,
2020-05-20,Wales,166,36.0,,110,7,2.5,,14,95,21.6,324,55,
2020-05-19,Wales,212,35.7,,166,11,2.8,,17,105,22.4,329,64,
2020-05-18,Wales,169,33.7,,101,10,2.8,,4,77,22.0,356,59,
2020-05-17,Wales,117,34.0,,162,11,3.0,,12,98,22.9,373,60,
2020-05-16,Wales,166,33.7,,183,13,2.9,,18,117,23.4,378,62,
2020-05-15,Wales,180,32.7,,126,16,2.7,,9,88,23.1,336,56,
2020-05-14,Wales,132,30.7,,128,12,2.7,,10,105,24.3,364,69,
2020-05-13,Wales,154,32.1,,133,16,2.9,,22,119,24.8,394,66,
2020-05-12,Wales,150,32.6,,105,11,3.1,,16,92,24.3,425,72,
2020-05-11,Wales,178,33.4,,124,15,3.3,,5,108,25.7,465,76,
2020-05-10,Wales,107,32.2,,223,10,3.5,,12,114,26.1,461,78,
2020-05-09,Wales,136,32.2,,118,7,3.7,,9,106,25.4,448,75,
2020-05-08,Wales,115,33.6,,152,13,3.9,,28,127,26.6,416,89,
2020-05-07,Wales,176,35.6,,87,19,4.4,,18,119,25.9,470,84,
2020-05-06,Wales,171,36.3,,95,23,4.3,,21,103,26.3,478,81,
2020-05-05,Wales,175,36.5,,145,17,4.4,,26,136,27.1,501,87,
2020-05-04,Wales,141,35.7,,195,23,4.3,,14,121,27.2,538,92,
2020-05-03,Wales,108,36.8,,174,14,4.1,,14,94,26.4,539,94,
2020-05-02,Wales,179,37.2,,183,14,4.2,,44,142,26.5,521,93,
2020-05-01,Wales,177,35.8,,160,29,4.6,,17,107,25.5,529,92,
2020-04-30,Wales,200,37.0,,183,16,4.7,,22,132,26.4,643,99,
2020-04-29,Wales,176,37.0,,117,26,4.8,,73,127,26.5,664,101,
2020-04-28,Wales,152,39.4,,232,15,4.7,,17,139,26.5,676,107,
2020-04-27,Wales,173,42.8,,203,16,5.1,,8,95,25.8,734,105,
2020-04-26,Wales,121,46.2,,178,16,5.4,,14,97,26.4,710,111,
2020-04-25,Wales,137,48.1,,299,29,5.7,,23,112,26.5,719,126,
2020-04-24,Wales,213,51.6,,243,31,5.8,,110,135,27.1,743,119,
2020-04-23,Wales,200,55.1,,234,18,5.8,,17,134,27.6,741,123,
2020-04-22,Wales,253,60.2,,274,23,6.3,,15,127,26.6,773,132,
2020-04-21,Wales,259,63.6,,304,30,6.8,,25,117,27.4,838,135,
2020-04-20,Wales,281,65.5,,276,25,6.7,,9,114,27.0,853,150,
2020-04-19,Wales,181,65.3,,334,26,7.3,,41,102,27.5,828,153,
2020-04-18,Wales,248,67.4,,292,32,7.6,,28,129,29.6,818,164,
2020-04-17,Wales,324,67.4,,244,30,7.6,,11,151,28.9,825,159,
2020-04-16,Wales,363,66.9,,284,35,7.4,,32,104,28.2,844,155,
2020-04-15,Wales,361,67.7,,272,38,7.7,,60,151,28.9,884,150,
2020-04-14,Wales,319,68.5,,238,26,7.8,,19,106,29.1,919,151,
2020-04-13,Wales,273,70.6,,313,43,8.0,,15,130,32.0,897,155,
2020-04-12,Wales,248,74.1,,367,37,7.3,,18,168,31.7,910,153,
2020-04-11,Wales,247,73.4,,340,31,7.0,,36,106,30.7,865,149,
2020-04-10,Wales,308,74.4,,502,25,7.0,,29,129,31.5,833,153,
2020-04-09,Wales,391,75.1,,16,43,7.2,,41,126,31.0,795,161,
2020-04-08,Wales,386,73.4,,283,42,6.7,,33,158,31.4,816,150,
2020-04-07,Wales,386,71.6,,291,32,6.0,,19,196,32.9,738,144,
2020-04-06,Wales,383,68.1,,302,20,5.5,,27,123,31.7,731,137,
2020-04-05,Wales,224,66.9,,344,30,5.4,,12,134,32.5,664,131,
2020-04-04,Wales,281,64.8,,387,31,5.0,,13,134,32.4,596,122,
2020-04-03,Wales,330,61.2,,345,29,4.5,,24,110,32.2,568,110,
2020-04-02,Wales,337,56.9,,284,28,3.9,,19,139,32.4,525,110,
2020-04-01,Wales,327,51.9,,274,21,3.3,,29,207,31.4,483,100,
2020-03-31,Wales,278,47.5,,112,15,3.0,,7,158,30.5,439,81,
2020-03-30,Wales,343,43.2,,210,16,2.8,,14,147,27.5,387,68,
2020-03-29,Wales,159,36.6,,148,18,2.4,,10,133,23.9,329,71,
2020-03-28,Wales,167,33.9,,172,15,2.0,,4,126,,310,53,
2020-03-27,Wales,193,31.1,,180,10,1.8,,6,118,,243,37,
2020-03-26,Wales,177,27.3,,113,11,1.5,,6,107,,203,36,
2020-03-25,Wales,190,23.5,,150,10,1.3,,5,178,,188,31,
2020-03-24,Wales,140,18.5,,60,9,0.9,,1,63,,150,30,
2020-03-23,Wales,134,15.8,,71,4,0.7,,4,32,,110,16,
2020-03-22,Wales,75,12.5,,67,5,0.6,,9,,,,,
2020-03-21,Wales,76,11.1,,89,7,,,2,,,,,
2020-03-20,Wales,73,9.3,,21,2,,,,,,,,
2020-03-19,Wales,58,7.9,,21,3,,,,,,,,
2020-03-18,Wales,29,6.9,,13,0,,,,,,,,
2020-03-17,Wales,57,6.4,,12,0,,,,,,,,
2020-03-16,Wales,29,5.0,,30,3,,,,,,,,
2020-03-15,Wales,31,4.2,,34,,,,,,,,,
2020-03-14,Wales,18,3.2,,22,,,,,,,,,
2020-03-13,Wales,29,2.7,,13,,,,,,,,,
2020-03-12,Wales,25,1.8,,10,,,,,,,,,
2020-03-11,Wales,14,1.0,,9,,,,,,,,,
2020-03-10,Wales,12,0.6,,2,,,,,,,,,
2020-03-09,Wales,3,0.2,,2,,,,,,,,,
2020-03-08,Wales,1,0.1,,0,,,,,,,,,
2020-03-07,Wales,2,0.1,,0,,,,,,,,,
2020-03-06,Wales,0,0.0,,0,,,,,,,,,
2020-03-05,Wales,0,0.0,,1,,,,,,,,,
2020-03-04,Wales,1,0.1,,0,,,,,,,,,
2020-03-03,Wales,0,,,0,,,,,,,,,
2020-03-02,Wales,0,,,0,,,,,,,,,
2020-03-01,Wales,0,,,0,,,,,,,,,
2020-02-29,Wales,0,,,0,,,,,,,,,
2020-02-28,Wales,0,,,1,,,,,,,,,
2020-02-27,Wales,1,,,,,,,,,,,,
