date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2020-11-27,North East and Yorkshire,236,22.199999999999999289,2932,207,"[{'age': '85+', 'rate': 3656.6, 'value': 7522}, {'age': '6_to_17', 'rate': 20.4, 'value': 242}, {'age': '18_to_64', 'rate': 203.6, 'value': 10490}, {'age': '0_to_5', 'rate': 37.1, 'value': 220}, {'age': '65_to_84', 'rate': 1093.7, 'value': 15651}]"
2020-11-26,North East and Yorkshire,263,23.5,3030,223,"[{'age': '85+', 'rate': 3626.0, 'value': 7459}, {'age': '6_to_17', 'rate': 20.1, 'value': 238}, {'age': '18_to_64', 'rate': 202.0, 'value': 10410}, {'age': '0_to_5', 'rate': 36.8, 'value': 218}, {'age': '65_to_84', 'rate': 1087.6, 'value': 15564}]"
2020-11-25,North East and Yorkshire,264,24.5,3137,230,"[{'age': '85+', 'rate': 3596.3, 'value': 7398}, {'age': '6_to_17', 'rate': 20.1, 'value': 238}, {'age': '18_to_64', 'rate': 200.3, 'value': 10321}, {'age': '0_to_5', 'rate': 36.8, 'value': 218}, {'age': '65_to_84', 'rate': 1079.7, 'value': 15451}]"
2020-11-24,North East and Yorkshire,275,25.600000000000001421,3245,247,"[{'age': '85+', 'rate': 3565.7, 'value': 7335}, {'age': '6_to_17', 'rate': 19.9, 'value': 236}, {'age': '18_to_64', 'rate': 198.8, 'value': 10245}, {'age': '0_to_5', 'rate': 36.4, 'value': 216}, {'age': '65_to_84', 'rate': 1071.2, 'value': 15330}]"
2020-11-23,North East and Yorkshire,309,26.300000000000000711,3437,244,"[{'age': '85+', 'rate': 3538.5, 'value': 7279}, {'age': '6_to_17', 'rate': 19.9, 'value': 236}, {'age': '18_to_64', 'rate': 197.3, 'value': 10168}, {'age': '0_to_5', 'rate': 35.9, 'value': 213}, {'age': '65_to_84', 'rate': 1061.5, 'value': 15191}]"
2020-11-22,North East and Yorkshire,275,27.399999999999998579,3353,240,"[{'age': '85+', 'rate': 3505.4, 'value': 7211}, {'age': '6_to_17', 'rate': 19.9, 'value': 236}, {'age': '18_to_64', 'rate': 195.7, 'value': 10086}, {'age': '0_to_5', 'rate': 35.3, 'value': 209}, {'age': '65_to_84', 'rate': 1050.7, 'value': 15036}]"
2020-11-21,North East and Yorkshire,280,28.600000000000001421,3270,239,"[{'age': '85+', 'rate': 3473.8, 'value': 7146}, {'age': '6_to_17', 'rate': 19.8, 'value': 235}, {'age': '18_to_64', 'rate': 194.1, 'value': 10004}, {'age': '0_to_5', 'rate': 35.3, 'value': 209}, {'age': '65_to_84', 'rate': 1041.8, 'value': 14909}]"
2020-11-20,North East and Yorkshire,350,29.5,3297,246,"[{'age': '85+', 'rate': 3441.3, 'value': 7079}, {'age': '6_to_17', 'rate': 19.5, 'value': 231}, {'age': '18_to_64', 'rate': 192.4, 'value': 9912}, {'age': '0_to_5', 'rate': 35.3, 'value': 209}, {'age': '65_to_84', 'rate': 1033.6, 'value': 14792}]"
2020-11-19,North East and Yorkshire,345,29.800000000000000711,3342,251,"[{'age': '85+', 'rate': 3405.8, 'value': 7006}, {'age': '6_to_17', 'rate': 19.4, 'value': 230}, {'age': '18_to_64', 'rate': 190.0, 'value': 9790}, {'age': '0_to_5', 'rate': 34.4, 'value': 204}, {'age': '65_to_84', 'rate': 1023.2, 'value': 14643}]"
2020-11-18,North East and Yorkshire,362,30,3417,247,"[{'age': '85+', 'rate': 3372.7, 'value': 6938}, {'age': '6_to_17', 'rate': 19.2, 'value': 228}, {'age': '18_to_64', 'rate': 187.8, 'value': 9678}, {'age': '0_to_5', 'rate': 33.7, 'value': 200}, {'age': '65_to_84', 'rate': 1012.1, 'value': 14484}]"
2020-11-17,North East and Yorkshire,335,30.899999999999998579,3472,249,"[{'age': '85+', 'rate': 3335.3, 'value': 6861}, {'age': '6_to_17', 'rate': 19.0, 'value': 225}, {'age': '18_to_64', 'rate': 185.9, 'value': 9578}, {'age': '0_to_5', 'rate': 33.7, 'value': 200}, {'age': '65_to_84', 'rate': 999.4, 'value': 14302}]"
2020-11-16,North East and Yorkshire,402,32.5,3473,236,"[{'age': '85+', 'rate': 3307.6, 'value': 6804}, {'age': '6_to_17', 'rate': 18.9, 'value': 224}, {'age': '18_to_64', 'rate': 183.6, 'value': 9463}, {'age': '0_to_5', 'rate': 33.6, 'value': 199}, {'age': '65_to_84', 'rate': 988.1, 'value': 14141}]"
2020-11-15,North East and Yorkshire,376,32.5,3327,229,"[{'age': '85+', 'rate': 3265.8, 'value': 6718}, {'age': '6_to_17', 'rate': 18.7, 'value': 221}, {'age': '18_to_64', 'rate': 181.1, 'value': 9331}, {'age': '0_to_5', 'rate': 33.1, 'value': 196}, {'age': '65_to_84', 'rate': 975.7, 'value': 13963}]"
2020-11-14,North East and Yorkshire,355,32.299999999999997158,3109,216,"[{'age': '85+', 'rate': 3234.2, 'value': 6653}, {'age': '6_to_17', 'rate': 18.5, 'value': 219}, {'age': '18_to_64', 'rate': 178.7, 'value': 9208}, {'age': '0_to_5', 'rate': 33.1, 'value': 196}, {'age': '65_to_84', 'rate': 962.7, 'value': 13777}]"
2020-11-13,North East and Yorkshire,381,32.100000000000001421,3268,211,"[{'age': '85+', 'rate': 3202.1, 'value': 6587}, {'age': '6_to_17', 'rate': 18.0, 'value': 213}, {'age': '18_to_64', 'rate': 176.4, 'value': 9089}, {'age': '0_to_5', 'rate': 32.7, 'value': 194}, {'age': '65_to_84', 'rate': 951.4, 'value': 13615}]"
2020-11-12,North East and Yorkshire,362,31.399999999999998579,3228,208,"[{'age': '85+', 'rate': 3162.2, 'value': 6505}, {'age': '6_to_17', 'rate': 17.8, 'value': 211}, {'age': '18_to_64', 'rate': 174.4, 'value': 8984}, {'age': '0_to_5', 'rate': 32.2, 'value': 191}, {'age': '65_to_84', 'rate': 938.2, 'value': 13426}]"
2020-11-11,North East and Yorkshire,440,31.199999999999999289,3141,210,"[{'age': '85+', 'rate': 3125.3, 'value': 6429}, {'age': '6_to_17', 'rate': 17.6, 'value': 209}, {'age': '18_to_64', 'rate': 172.3, 'value': 8879}, {'age': '0_to_5', 'rate': 31.7, 'value': 188}, {'age': '65_to_84', 'rate': 925.9, 'value': 13250}]"
2020-11-10,North East and Yorkshire,464,30.199999999999999289,2946,198,"[{'age': '85+', 'rate': 3076.7, 'value': 6329}, {'age': '6_to_17', 'rate': 17.4, 'value': 206}, {'age': '18_to_64', 'rate': 169.5, 'value': 8736}, {'age': '0_to_5', 'rate': 31.7, 'value': 188}, {'age': '65_to_84', 'rate': 912.3, 'value': 13056}]"
2020-11-09,North East and Yorkshire,407,29,3057,204,"[{'age': '85+', 'rate': 3025.6, 'value': 6224}, {'age': '6_to_17', 'rate': 17.3, 'value': 205}, {'age': '18_to_64', 'rate': 166.8, 'value': 8593}, {'age': '0_to_5', 'rate': 31.6, 'value': 187}, {'age': '65_to_84', 'rate': 897.4, 'value': 12842}]"
2020-11-08,North East and Yorkshire,360,28.5,2934,197,"[{'age': '85+', 'rate': 2982.8, 'value': 6136}, {'age': '6_to_17', 'rate': 16.8, 'value': 199}, {'age': '18_to_64', 'rate': 164.2, 'value': 8461}, {'age': '0_to_5', 'rate': 31.4, 'value': 186}, {'age': '65_to_84', 'rate': 884.8, 'value': 12662}]"
2020-11-07,North East and Yorkshire,337,28.399999999999998579,3012,195,"[{'age': '85+', 'rate': 2946.4, 'value': 6061}, {'age': '6_to_17', 'rate': 16.8, 'value': 199}, {'age': '18_to_64', 'rate': 162.0, 'value': 8349}, {'age': '0_to_5', 'rate': 31.0, 'value': 184}, {'age': '65_to_84', 'rate': 872.8, 'value': 12491}]"
2020-11-06,North East and Yorkshire,324,28.199999999999999289,2798,184,"[{'age': '85+', 'rate': 2914.8, 'value': 5996}, {'age': '6_to_17', 'rate': 16.7, 'value': 198}, {'age': '18_to_64', 'rate': 159.8, 'value': 8234}, {'age': '0_to_5', 'rate': 31.0, 'value': 184}, {'age': '65_to_84', 'rate': 861.9, 'value': 12335}]"
2020-11-05,North East and Yorkshire,345,27.5,2802,197,"[{'age': '85+', 'rate': 2880.8, 'value': 5926}, {'age': '6_to_17', 'rate': 16.4, 'value': 194}, {'age': '18_to_64', 'rate': 157.9, 'value': 8135}, {'age': '0_to_5', 'rate': 30.7, 'value': 182}, {'age': '65_to_84', 'rate': 851.5, 'value': 12186}]"
2020-11-04,North East and Yorkshire,351,27.399999999999998579,2732,194,"[{'age': '85+', 'rate': 2838.9, 'value': 5840}, {'age': '6_to_17', 'rate': 16.1, 'value': 191}, {'age': '18_to_64', 'rate': 156.2, 'value': 8050}, {'age': '0_to_5', 'rate': 30.5, 'value': 181}, {'age': '65_to_84', 'rate': 839.7, 'value': 12016}]"
2020-11-03,North East and Yorkshire,362,27.5,2721,183,"[{'age': '85+', 'rate': 2795.2, 'value': 5750}, {'age': '6_to_17', 'rate': 16.0, 'value': 190}, {'age': '18_to_64', 'rate': 154.0, 'value': 7937}, {'age': '0_to_5', 'rate': 29.9, 'value': 177}, {'age': '65_to_84', 'rate': 829.7, 'value': 11873}]"
2020-11-02,North East and Yorkshire,362,26.800000000000000711,2624,167,"[{'age': '85+', 'rate': 2763.1, 'value': 5684}, {'age': '6_to_17', 'rate': 15.7, 'value': 186}, {'age': '18_to_64', 'rate': 151.9, 'value': 7828}, {'age': '0_to_5', 'rate': 29.0, 'value': 172}, {'age': '65_to_84', 'rate': 817.2, 'value': 11695}]"
2020-11-01,North East and Yorkshire,348,26.300000000000000711,2209,140,"[{'age': '85+', 'rate': 2720.8, 'value': 5597}, {'age': '6_to_17', 'rate': 15.4, 'value': 183}, {'age': '18_to_64', 'rate': 149.6, 'value': 7710}, {'age': '0_to_5', 'rate': 28.5, 'value': 169}, {'age': '65_to_84', 'rate': 806.7, 'value': 11544}]"
2020-10-31,North East and Yorkshire,325,26,2482,150,"[{'age': '85+', 'rate': 2682.9, 'value': 5519}, {'age': '6_to_17', 'rate': 15.4, 'value': 182}, {'age': '18_to_64', 'rate': 147.7, 'value': 7613}, {'age': '0_to_5', 'rate': 28.2, 'value': 167}, {'age': '65_to_84', 'rate': 794.8, 'value': 11374}]"
2020-10-30,North East and Yorkshire,262,25.399999999999998579,2299,148,"[{'age': '85+', 'rate': 2648.4, 'value': 5448}, {'age': '6_to_17', 'rate': 15.2, 'value': 180}, {'age': '18_to_64', 'rate': 146.1, 'value': 7529}, {'age': '0_to_5', 'rate': 27.7, 'value': 164}, {'age': '65_to_84', 'rate': 783.3, 'value': 11209}]"
2020-10-29,North East and Yorkshire,337,25.300000000000000711,2216,157,"[{'age': '85+', 'rate': 2624.6, 'value': 5399}, {'age': '6_to_17', 'rate': 14.9, 'value': 177}, {'age': '18_to_64', 'rate': 144.4, 'value': 7443}, {'age': '0_to_5', 'rate': 27.3, 'value': 162}, {'age': '65_to_84', 'rate': 774.7, 'value': 11087}]"
2020-10-28,North East and Yorkshire,357,24.199999999999999289,2204,150,"[{'age': '85+', 'rate': 2593.9, 'value': 5336}, {'age': '6_to_17', 'rate': 14.9, 'value': 176}, {'age': '18_to_64', 'rate': 142.5, 'value': 7345}, {'age': '0_to_5', 'rate': 27.0, 'value': 160}, {'age': '65_to_84', 'rate': 762.7, 'value': 10914}]"
2020-10-27,North East and Yorkshire,301,23.199999999999999289,2116,147,"[{'age': '85+', 'rate': 2561.9, 'value': 5270}, {'age': '6_to_17', 'rate': 14.6, 'value': 173}, {'age': '18_to_64', 'rate': 140.2, 'value': 7225}, {'age': '0_to_5', 'rate': 26.8, 'value': 159}, {'age': '65_to_84', 'rate': 751.0, 'value': 10747}]"
2020-10-26,North East and Yorkshire,323,22.899999999999998579,2004,138,"[{'age': '85+', 'rate': 2528.3, 'value': 5201}, {'age': '6_to_17', 'rate': 14.3, 'value': 169}, {'age': '18_to_64', 'rate': 138.6, 'value': 7141}, {'age': '0_to_5', 'rate': 26.7, 'value': 158}, {'age': '65_to_84', 'rate': 741.0, 'value': 10604}]"
2020-10-25,North East and Yorkshire,320,21.699999999999999289,1851,128,"[{'age': '85+', 'rate': 2497.2, 'value': 5137}, {'age': '6_to_17', 'rate': 14.2, 'value': 168}, {'age': '18_to_64', 'rate': 136.8, 'value': 7047}, {'age': '0_to_5', 'rate': 26.5, 'value': 157}, {'age': '65_to_84', 'rate': 729.6, 'value': 10441}]"
2020-10-24,North East and Yorkshire,277,20.5,1730,113,"[{'age': '85+', 'rate': 2467.6, 'value': 5076}, {'age': '6_to_17', 'rate': 14.1, 'value': 167}, {'age': '18_to_64', 'rate': 134.7, 'value': 6943}, {'age': '0_to_5', 'rate': 26.0, 'value': 154}, {'age': '65_to_84', 'rate': 719.0, 'value': 10290}]"
2020-10-23,North East and Yorkshire,254,19.800000000000000711,1638,105,"[{'age': '85+', 'rate': 2442.8, 'value': 5025}, {'age': '6_to_17', 'rate': 14.1, 'value': 167}, {'age': '18_to_64', 'rate': 133.3, 'value': 6871}, {'age': '0_to_5', 'rate': 25.8, 'value': 153}, {'age': '65_to_84', 'rate': 708.4, 'value': 10137}]"
2020-10-22,North East and Yorkshire,242,18.600000000000001421,1574,112,"[{'age': '85+', 'rate': 2415.1, 'value': 4968}, {'age': '6_to_17', 'rate': 13.9, 'value': 165}, {'age': '18_to_64', 'rate': 131.9, 'value': 6799}, {'age': '0_to_5', 'rate': 25.3, 'value': 150}, {'age': '65_to_84', 'rate': 700.0, 'value': 10017}]"
2020-10-21,North East and Yorkshire,271,18,1496,109,"[{'age': '85+', 'rate': 2384.4, 'value': 4905}, {'age': '6_to_17', 'rate': 13.8, 'value': 164}, {'age': '18_to_64', 'rate': 130.6, 'value': 6730}, {'age': '0_to_5', 'rate': 25.0, 'value': 148}, {'age': '65_to_84', 'rate': 692.5, 'value': 9910}]"
2020-10-20,North East and Yorkshire,274,16.800000000000000711,1436,113,"[{'age': '85+', 'rate': 2359.6, 'value': 4854}, {'age': '6_to_17', 'rate': 13.6, 'value': 161}, {'age': '18_to_64', 'rate': 129.1, 'value': 6650}, {'age': '0_to_5', 'rate': 24.6, 'value': 146}, {'age': '65_to_84', 'rate': 683.1, 'value': 9775}]"
2020-10-19,North East and Yorkshire,222,15.699999999999999289,1362,110,"[{'age': '85+', 'rate': 2327.5, 'value': 4788}, {'age': '6_to_17', 'rate': 13.4, 'value': 159}, {'age': '18_to_64', 'rate': 127.4, 'value': 6567}, {'age': '0_to_5', 'rate': 24.5, 'value': 145}, {'age': '65_to_84', 'rate': 674.5, 'value': 9653}]"
2020-10-18,North East and Yorkshire,219,15.099999999999999645,1269,113,"[{'age': '85+', 'rate': 2306.6, 'value': 4745}, {'age': '6_to_17', 'rate': 13.2, 'value': 156}, {'age': '18_to_64', 'rate': 126.0, 'value': 6494}, {'age': '0_to_5', 'rate': 24.1, 'value': 143}, {'age': '65_to_84', 'rate': 667.5, 'value': 9552}]"
2020-10-17,North East and Yorkshire,210,14.699999999999999289,1200,109,"[{'age': '85+', 'rate': 2284.8, 'value': 4700}, {'age': '6_to_17', 'rate': 12.9, 'value': 153}, {'age': '18_to_64', 'rate': 124.6, 'value': 6422}, {'age': '0_to_5', 'rate': 23.6, 'value': 140}, {'age': '65_to_84', 'rate': 660.8, 'value': 9456}]"
2020-10-16,North East and Yorkshire,159,13.900000000000000355,1169,107,"[{'age': '85+', 'rate': 2263.4, 'value': 4656}, {'age': '6_to_17', 'rate': 12.8, 'value': 152}, {'age': '18_to_64', 'rate': 123.6, 'value': 6368}, {'age': '0_to_5', 'rate': 23.3, 'value': 138}, {'age': '65_to_84', 'rate': 653.2, 'value': 9347}]"
2020-10-15,North East and Yorkshire,184,13.800000000000000711,1147,118,"[{'age': '85+', 'rate': 2251.2, 'value': 4631}, {'age': '6_to_17', 'rate': 12.5, 'value': 148}, {'age': '18_to_64', 'rate': 122.6, 'value': 6315}, {'age': '0_to_5', 'rate': 22.9, 'value': 136}, {'age': '65_to_84', 'rate': 647.9, 'value': 9272}]"
2020-10-14,North East and Yorkshire,167,13.099999999999999645,1092,116,"[{'age': '85+', 'rate': 2229.4, 'value': 4586}, {'age': '6_to_17', 'rate': 12.4, 'value': 147}, {'age': '18_to_64', 'rate': 121.5, 'value': 6259}, {'age': '0_to_5', 'rate': 22.8, 'value': 135}, {'age': '65_to_84', 'rate': 642.3, 'value': 9191}]"
2020-10-13,North East and Yorkshire,183,12.699999999999999289,1054,104,"[{'age': '85+', 'rate': 2215.3, 'value': 4557}, {'age': '6_to_17', 'rate': 12.2, 'value': 144}, {'age': '18_to_64', 'rate': 120.4, 'value': 6205}, {'age': '0_to_5', 'rate': 22.4, 'value': 133}, {'age': '65_to_84', 'rate': 636.7, 'value': 9112}]"
2020-10-12,North East and Yorkshire,173,12.5,1025,104,"[{'age': '85+', 'rate': 2203.1, 'value': 4532}, {'age': '6_to_17', 'rate': 12.1, 'value': 143}, {'age': '18_to_64', 'rate': 119.0, 'value': 6132}, {'age': '0_to_5', 'rate': 22.3, 'value': 132}, {'age': '65_to_84', 'rate': 630.9, 'value': 9029}]"
2020-10-11,North East and Yorkshire,180,11.900000000000000355,940,99,"[{'age': '85+', 'rate': 2182.7, 'value': 4490}, {'age': '6_to_17', 'rate': 11.9, 'value': 141}, {'age': '18_to_64', 'rate': 117.9, 'value': 6077}, {'age': '0_to_5', 'rate': 21.9, 'value': 130}, {'age': '65_to_84', 'rate': 625.9, 'value': 8957}]"
2020-10-10,North East and Yorkshire,145,11.300000000000000711,874,97,"[{'age': '85+', 'rate': 2165.7, 'value': 4455}, {'age': '6_to_17', 'rate': 11.9, 'value': 141}, {'age': '18_to_64', 'rate': 116.6, 'value': 6008}, {'age': '0_to_5', 'rate': 21.8, 'value': 129}, {'age': '65_to_84', 'rate': 620.7, 'value': 8882}]"
2020-10-09,North East and Yorkshire,146,10.900000000000000355,804,90,"[{'age': '85+', 'rate': 2154.5, 'value': 4432}, {'age': '6_to_17', 'rate': 11.8, 'value': 140}, {'age': '18_to_64', 'rate': 115.8, 'value': 5966}, {'age': '0_to_5', 'rate': 21.8, 'value': 129}, {'age': '65_to_84', 'rate': 615.1, 'value': 8803}]"
2020-10-08,North East and Yorkshire,125,10.400000000000000355,836,92,"[{'age': '85+', 'rate': 2142.8, 'value': 4408}, {'age': '6_to_17', 'rate': 11.8, 'value': 140}, {'age': '18_to_64', 'rate': 114.9, 'value': 5922}, {'age': '0_to_5', 'rate': 21.4, 'value': 127}, {'age': '65_to_84', 'rate': 609.8, 'value': 8727}]"
2020-10-07,North East and Yorkshire,140,10,790,94,"[{'age': '85+', 'rate': 2132.6, 'value': 4387}, {'age': '6_to_17', 'rate': 11.5, 'value': 136}, {'age': '18_to_64', 'rate': 114.0, 'value': 5873}, {'age': '0_to_5', 'rate': 20.9, 'value': 124}, {'age': '65_to_84', 'rate': 606.5, 'value': 8679}]"
2020-10-06,North East and Yorkshire,161,9.4000000000000003553,741,81,"[{'age': '85+', 'rate': 2122.4, 'value': 4366}, {'age': '6_to_17', 'rate': 11.5, 'value': 136}, {'age': '18_to_64', 'rate': 113.0, 'value': 5824}, {'age': '0_to_5', 'rate': 20.2, 'value': 120}, {'age': '65_to_84', 'rate': 601.9, 'value': 8613}]"
2020-10-05,North East and Yorkshire,123,8.8000000000000007105,673,76,"[{'age': '85+', 'rate': 2109.8, 'value': 4340}, {'age': '6_to_17', 'rate': 11.3, 'value': 134}, {'age': '18_to_64', 'rate': 111.7, 'value': 5757}, {'age': '0_to_5', 'rate': 20.2, 'value': 120}, {'age': '65_to_84', 'rate': 597.2, 'value': 8547}]"
2020-10-04,North East and Yorkshire,126,8.3000000000000007105,586,78,"[{'age': '85+', 'rate': 2097.6, 'value': 4315}, {'age': '6_to_17', 'rate': 11.1, 'value': 132}, {'age': '18_to_64', 'rate': 110.9, 'value': 5715}, {'age': '0_to_5', 'rate': 20.1, 'value': 119}, {'age': '65_to_84', 'rate': 593.5, 'value': 8494}]"
2020-10-03,North East and Yorkshire,117,7.7000000000000001776,584,77,"[{'age': '85+', 'rate': 2089.8, 'value': 4299}, {'age': '6_to_17', 'rate': 11.1, 'value': 131}, {'age': '18_to_64', 'rate': 110.1, 'value': 5673}, {'age': '0_to_5', 'rate': 20.1, 'value': 119}, {'age': '65_to_84', 'rate': 588.9, 'value': 8427}]"
2020-10-02,North East and Yorkshire,100,7.0999999999999996447,544,75,"[{'age': '85+', 'rate': 2082.5, 'value': 4284}, {'age': '6_to_17', 'rate': 11.1, 'value': 131}, {'age': '18_to_64', 'rate': 109.1, 'value': 5623}, {'age': '0_to_5', 'rate': 20.1, 'value': 119}, {'age': '65_to_84', 'rate': 585.2, 'value': 8375}]"
2020-10-01,North East and Yorkshire,88,6.7000000000000001776,502,69,"[{'age': '85+', 'rate': 2074.3, 'value': 4267}, {'age': '6_to_17', 'rate': 11.0, 'value': 130}, {'age': '18_to_64', 'rate': 108.3, 'value': 5579}, {'age': '0_to_5', 'rate': 19.9, 'value': 118}, {'age': '65_to_84', 'rate': 582.6, 'value': 8338}]"
2020-09-30,North East and Yorkshire,94,6.4000000000000003553,474,65,"[{'age': '85+', 'rate': 2070.9, 'value': 4260}, {'age': '6_to_17', 'rate': 10.9, 'value': 129}, {'age': '18_to_64', 'rate': 107.4, 'value': 5535}, {'age': '0_to_5', 'rate': 19.9, 'value': 118}, {'age': '65_to_84', 'rate': 580.1, 'value': 8302}]"
2020-09-29,North East and Yorkshire,104,6.4000000000000003553,429,57,"[{'age': '85+', 'rate': 2061.6, 'value': 4241}, {'age': '6_to_17', 'rate': 10.7, 'value': 127}, {'age': '18_to_64', 'rate': 106.6, 'value': 5495}, {'age': '0_to_5', 'rate': 19.9, 'value': 118}, {'age': '65_to_84', 'rate': 577.8, 'value': 8269}]"
2020-09-28,North East and Yorkshire,82,5.7999999999999998224,444,55,"[{'age': '85+', 'rate': 2052.9, 'value': 4223}, {'age': '6_to_17', 'rate': 10.7, 'value': 127}, {'age': '18_to_64', 'rate': 105.8, 'value': 5451}, {'age': '0_to_5', 'rate': 19.7, 'value': 117}, {'age': '65_to_84', 'rate': 575.0, 'value': 8228}]"
2020-09-27,North East and Yorkshire,72,5.7999999999999998224,420,52,"[{'age': '85+', 'rate': 2050.0, 'value': 4217}, {'age': '6_to_17', 'rate': 10.6, 'value': 126}, {'age': '18_to_64', 'rate': 105.0, 'value': 5411}, {'age': '0_to_5', 'rate': 19.6, 'value': 116}, {'age': '65_to_84', 'rate': 572.6, 'value': 8194}]"
2020-09-26,North East and Yorkshire,68,5.7000000000000001776,393,47,"[{'age': '85+', 'rate': 2046.1, 'value': 4209}, {'age': '6_to_17', 'rate': 10.6, 'value': 125}, {'age': '18_to_64', 'rate': 104.4, 'value': 5380}, {'age': '0_to_5', 'rate': 19.6, 'value': 116}, {'age': '65_to_84', 'rate': 570.3, 'value': 8162}]"
2020-09-25,North East and Yorkshire,64,5.5,379,45,"[{'age': '85+', 'rate': 2042.2, 'value': 4201}, {'age': '6_to_17', 'rate': 10.1, 'value': 120}, {'age': '18_to_64', 'rate': 103.8, 'value': 5350}, {'age': '0_to_5', 'rate': 19.6, 'value': 116}, {'age': '65_to_84', 'rate': 568.6, 'value': 8137}]"
2020-09-24,North East and Yorkshire,65,5.5,337,43,"[{'age': '85+', 'rate': 2037.3, 'value': 4191}, {'age': '6_to_17', 'rate': 10.1, 'value': 120}, {'age': '18_to_64', 'rate': 103.2, 'value': 5319}, {'age': '0_to_5', 'rate': 19.6, 'value': 116}, {'age': '65_to_84', 'rate': 567.0, 'value': 8114}]"
2020-09-23,North East and Yorkshire,89,5.5,313,41,"[{'age': '85+', 'rate': 2033.0, 'value': 4182}, {'age': '6_to_17', 'rate': 10.1, 'value': 120}, {'age': '18_to_64', 'rate': 102.7, 'value': 5290}, {'age': '0_to_5', 'rate': 19.6, 'value': 116}, {'age': '65_to_84', 'rate': 565.1, 'value': 8087}]"
2020-09-22,North East and Yorkshire,58,4.9000000000000003553,303,42,"[{'age': '85+', 'rate': 2028.1, 'value': 4172}, {'age': '6_to_17', 'rate': 10.0, 'value': 119}, {'age': '18_to_64', 'rate': 101.9, 'value': 5252}, {'age': '0_to_5', 'rate': 19.6, 'value': 116}, {'age': '65_to_84', 'rate': 562.3, 'value': 8047}]"
2020-09-21,North East and Yorkshire,80,4.7999999999999998224,285,33,"[{'age': '85+', 'rate': 2023.2, 'value': 4162}, {'age': '6_to_17', 'rate': 9.9, 'value': 117}, {'age': '18_to_64', 'rate': 101.5, 'value': 5229}, {'age': '0_to_5', 'rate': 19.6, 'value': 116}, {'age': '65_to_84', 'rate': 560.7, 'value': 8024}]"
2020-09-20,North East and Yorkshire,67,4.2999999999999998224,254,28,"[{'age': '85+', 'rate': 2018.9, 'value': 4153}, {'age': '6_to_17', 'rate': 9.7, 'value': 115}, {'age': '18_to_64', 'rate': 101.0, 'value': 5204}, {'age': '0_to_5', 'rate': 19.4, 'value': 115}, {'age': '65_to_84', 'rate': 557.7, 'value': 7981}]"
2020-09-19,North East and Yorkshire,50,3.8999999999999999112,226,21,"[{'age': '85+', 'rate': 2017.4, 'value': 4150}, {'age': '6_to_17', 'rate': 9.7, 'value': 115}, {'age': '18_to_64', 'rate': 100.3, 'value': 5169}, {'age': '0_to_5', 'rate': 19.2, 'value': 114}, {'age': '65_to_84', 'rate': 555.7, 'value': 7953}]"
2020-09-18,North East and Yorkshire,64,3.6000000000000000888,214,18,"[{'age': '85+', 'rate': 2015.0, 'value': 4145}, {'age': '6_to_17', 'rate': 9.7, 'value': 115}, {'age': '18_to_64', 'rate': 99.9, 'value': 5146}, {'age': '0_to_5', 'rate': 19.2, 'value': 114}, {'age': '65_to_84', 'rate': 554.2, 'value': 7931}]"
2020-09-17,North East and Yorkshire,59,3.2000000000000001776,208,15,"[{'age': '85+', 'rate': 2011.6, 'value': 4138}, {'age': '6_to_17', 'rate': 9.6, 'value': 114}, {'age': '18_to_64', 'rate': 99.2, 'value': 5112}, {'age': '0_to_5', 'rate': 19.1, 'value': 113}, {'age': '65_to_84', 'rate': 552.7, 'value': 7910}]"
2020-09-16,North East and Yorkshire,41,2.8999999999999999112,188,15,"[{'age': '85+', 'rate': 2006.2, 'value': 4127}, {'age': '6_to_17', 'rate': 9.6, 'value': 114}, {'age': '18_to_64', 'rate': 98.8, 'value': 5091}, {'age': '0_to_5', 'rate': 18.7, 'value': 111}, {'age': '65_to_84', 'rate': 551.0, 'value': 7885}]"
2020-09-15,North East and Yorkshire,49,2.7999999999999998224,155,18,"[{'age': '85+', 'rate': 2001.8, 'value': 4118}, {'age': '6_to_17', 'rate': 9.5, 'value': 113}, {'age': '18_to_64', 'rate': 98.5, 'value': 5078}, {'age': '0_to_5', 'rate': 18.4, 'value': 109}, {'age': '65_to_84', 'rate': 549.9, 'value': 7869}]"
2020-09-14,North East and Yorkshire,38,2.5,155,16,"[{'age': '85+', 'rate': 1999.9, 'value': 4114}, {'age': '6_to_17', 'rate': 9.5, 'value': 112}, {'age': '18_to_64', 'rate': 98.2, 'value': 5059}, {'age': '0_to_5', 'rate': 18.2, 'value': 108}, {'age': '65_to_84', 'rate': 548.2, 'value': 7845}]"
2020-09-13,North East and Yorkshire,29,2.2999999999999998224,143,15,"[{'age': '85+', 'rate': 1996.0, 'value': 4106}, {'age': '6_to_17', 'rate': 9.3, 'value': 110}, {'age': '18_to_64', 'rate': 97.9, 'value': 5043}, {'age': '0_to_5', 'rate': 18.2, 'value': 108}, {'age': '65_to_84', 'rate': 547.4, 'value': 7833}]"
