date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2021-05-11,East of England,10,0.9,67,3,"[{'age': '18_to_64', 'rate': 323.4, 'value': 12407}, {'age': '65_to_84', 'rate': 1497.7, 'value': 16704}, {'age': '85+', 'rate': 5515.4, 'value': 9965}, {'age': '0_to_5', 'rate': 51.8, 'value': 240}, {'age': '6_to_17', 'rate': 23.7, 'value': 229}]"
2021-05-10,East of England,6,0.9,72,4,"[{'age': '18_to_64', 'rate': 323.3, 'value': 12403}, {'age': '65_to_84', 'rate': 1497.5, 'value': 16702}, {'age': '85+', 'rate': 5514.3, 'value': 9963}, {'age': '0_to_5', 'rate': 51.6, 'value': 239}, {'age': '6_to_17', 'rate': 23.6, 'value': 228}]"
2021-05-09,East of England,9,0.9,69,3,"[{'age': '18_to_64', 'rate': 323.3, 'value': 12401}, {'age': '65_to_84', 'rate': 1497.4, 'value': 16700}, {'age': '85+', 'rate': 5513.7, 'value': 9962}, {'age': '0_to_5', 'rate': 51.4, 'value': 238}, {'age': '6_to_17', 'rate': 23.6, 'value': 228}]"
2021-05-08,East of England,9,0.9,71,4,"[{'age': '18_to_64', 'rate': 323.2, 'value': 12398}, {'age': '65_to_84', 'rate': 1497.1, 'value': 16697}, {'age': '85+', 'rate': 5512.0, 'value': 9959}, {'age': '0_to_5', 'rate': 51.4, 'value': 238}, {'age': '6_to_17', 'rate': 23.6, 'value': 228}]"
2021-05-07,East of England,6,0.9,70,6,"[{'age': '18_to_64', 'rate': 323.1, 'value': 12394}, {'age': '65_to_84', 'rate': 1496.8, 'value': 16694}, {'age': '85+', 'rate': 5510.9, 'value': 9957}, {'age': '0_to_5', 'rate': 51.4, 'value': 238}, {'age': '6_to_17', 'rate': 23.6, 'value': 228}]"
2021-05-06,East of England,8,0.9,83,6,"[{'age': '18_to_64', 'rate': 323.0, 'value': 12391}, {'age': '65_to_84', 'rate': 1496.6, 'value': 16692}, {'age': '85+', 'rate': 5510.4, 'value': 9956}, {'age': '0_to_5', 'rate': 51.4, 'value': 238}, {'age': '6_to_17', 'rate': 23.6, 'value': 228}]"
2021-05-05,East of England,8,0.9,90,7,"[{'age': '18_to_64', 'rate': 322.9, 'value': 12385}, {'age': '65_to_84', 'rate': 1496.5, 'value': 16691}, {'age': '85+', 'rate': 5509.8, 'value': 9955}, {'age': '0_to_5', 'rate': 51.4, 'value': 238}, {'age': '6_to_17', 'rate': 23.6, 'value': 228}]"
2021-05-04,East of England,11,0.9,92,8,"[{'age': '18_to_64', 'rate': 322.7, 'value': 12379}, {'age': '65_to_84', 'rate': 1496.5, 'value': 16691}, {'age': '85+', 'rate': 5509.3, 'value': 9954}, {'age': '0_to_5', 'rate': 51.1, 'value': 237}, {'age': '6_to_17', 'rate': 23.6, 'value': 228}]"
2021-05-03,East of England,7,1.0,89,9,"[{'age': '18_to_64', 'rate': 322.6, 'value': 12374}, {'age': '65_to_84', 'rate': 1496.2, 'value': 16687}, {'age': '85+', 'rate': 5508.7, 'value': 9953}, {'age': '0_to_5', 'rate': 51.1, 'value': 237}, {'age': '6_to_17', 'rate': 23.5, 'value': 227}]"
2021-05-02,East of England,10,1.1,97,12,"[{'age': '18_to_64', 'rate': 322.5, 'value': 12371}, {'age': '65_to_84', 'rate': 1495.8, 'value': 16683}, {'age': '85+', 'rate': 5508.7, 'value': 9953}, {'age': '0_to_5', 'rate': 51.1, 'value': 237}, {'age': '6_to_17', 'rate': 23.5, 'value': 227}]"
2021-05-01,East of England,7,1.2,101,11,"[{'age': '18_to_64', 'rate': 322.3, 'value': 12365}, {'age': '65_to_84', 'rate': 1495.6, 'value': 16681}, {'age': '85+', 'rate': 5507.6, 'value': 9951}, {'age': '0_to_5', 'rate': 51.1, 'value': 237}, {'age': '6_to_17', 'rate': 23.5, 'value': 227}]"
2021-04-30,East of England,10,1.4,121,10,"[{'age': '18_to_64', 'rate': 322.3, 'value': 12362}, {'age': '65_to_84', 'rate': 1495.5, 'value': 16679}, {'age': '85+', 'rate': 5506.5, 'value': 9949}, {'age': '0_to_5', 'rate': 51.1, 'value': 237}, {'age': '6_to_17', 'rate': 23.5, 'value': 227}]"
2021-04-29,East of England,7,1.5,127,14,"[{'age': '18_to_64', 'rate': 322.1, 'value': 12358}, {'age': '65_to_84', 'rate': 1495.2, 'value': 16676}, {'age': '85+', 'rate': 5504.9, 'value': 9946}, {'age': '0_to_5', 'rate': 51.1, 'value': 237}, {'age': '6_to_17', 'rate': 23.5, 'value': 227}]"
2021-04-28,East of England,9,1.5,128,15,"[{'age': '18_to_64', 'rate': 322.0, 'value': 12354}, {'age': '65_to_84', 'rate': 1495.1, 'value': 16675}, {'age': '85+', 'rate': 5504.3, 'value': 9945}, {'age': '0_to_5', 'rate': 50.9, 'value': 236}, {'age': '6_to_17', 'rate': 23.5, 'value': 227}]"
2021-04-27,East of England,18,1.7,140,14,"[{'age': '18_to_64', 'rate': 321.9, 'value': 12350}, {'age': '65_to_84', 'rate': 1494.8, 'value': 16671}, {'age': '85+', 'rate': 5503.7, 'value': 9944}, {'age': '0_to_5', 'rate': 50.9, 'value': 236}, {'age': '6_to_17', 'rate': 23.5, 'value': 227}]"
2021-04-26,East of England,14,1.6,143,14,"[{'age': '18_to_64', 'rate': 321.7, 'value': 12339}, {'age': '65_to_84', 'rate': 1494.4, 'value': 16667}, {'age': '85+', 'rate': 5502.6, 'value': 9942}, {'age': '0_to_5', 'rate': 50.9, 'value': 236}, {'age': '6_to_17', 'rate': 23.4, 'value': 226}]"
2021-04-25,East of England,17,1.6,141,14,"[{'age': '18_to_64', 'rate': 321.5, 'value': 12332}, {'age': '65_to_84', 'rate': 1494.0, 'value': 16663}, {'age': '85+', 'rate': 5501.0, 'value': 9939}, {'age': '0_to_5', 'rate': 50.9, 'value': 236}, {'age': '6_to_17', 'rate': 23.4, 'value': 226}]"
2021-04-24,East of England,18,1.6,138,13,"[{'age': '18_to_64', 'rate': 321.2, 'value': 12320}, {'age': '65_to_84', 'rate': 1493.9, 'value': 16662}, {'age': '85+', 'rate': 5498.8, 'value': 9935}, {'age': '0_to_5', 'rate': 50.9, 'value': 236}, {'age': '6_to_17', 'rate': 23.4, 'value': 226}]"
2021-04-23,East of England,14,1.7,162,13,"[{'age': '18_to_64', 'rate': 320.9, 'value': 12312}, {'age': '65_to_84', 'rate': 1493.3, 'value': 16655}, {'age': '85+', 'rate': 5497.7, 'value': 9933}, {'age': '0_to_5', 'rate': 50.9, 'value': 236}, {'age': '6_to_17', 'rate': 23.3, 'value': 225}]"
2021-04-22,East of England,7,1.8,170,16,"[{'age': '18_to_64', 'rate': 320.8, 'value': 12305}, {'age': '65_to_84', 'rate': 1492.9, 'value': 16650}, {'age': '85+', 'rate': 5497.7, 'value': 9933}, {'age': '0_to_5', 'rate': 50.7, 'value': 235}, {'age': '6_to_17', 'rate': 23.2, 'value': 224}]"
2021-04-21,East of England,24,2.0,178,15,"[{'age': '18_to_64', 'rate': 320.7, 'value': 12304}, {'age': '65_to_84', 'rate': 1492.7, 'value': 16648}, {'age': '85+', 'rate': 5495.4, 'value': 9929}, {'age': '0_to_5', 'rate': 50.7, 'value': 235}, {'age': '6_to_17', 'rate': 23.2, 'value': 224}]"
2021-04-20,East of England,10,1.9,181,15,"[{'age': '18_to_64', 'rate': 320.6, 'value': 12299}, {'age': '65_to_84', 'rate': 1491.8, 'value': 16638}, {'age': '85+', 'rate': 5491.0, 'value': 9921}, {'age': '0_to_5', 'rate': 50.5, 'value': 234}, {'age': '6_to_17', 'rate': 23.2, 'value': 224}]"
2021-04-19,East of England,15,2.1,176,16,"[{'age': '18_to_64', 'rate': 320.6, 'value': 12299}, {'age': '65_to_84', 'rate': 1491.2, 'value': 16631}, {'age': '85+', 'rate': 5489.4, 'value': 9918}, {'age': '0_to_5', 'rate': 50.5, 'value': 234}, {'age': '6_to_17', 'rate': 23.2, 'value': 224}]"
2021-04-18,East of England,15,2.2,167,15,"[{'age': '18_to_64', 'rate': 320.4, 'value': 12292}, {'age': '65_to_84', 'rate': 1490.7, 'value': 16626}, {'age': '85+', 'rate': 5487.7, 'value': 9915}, {'age': '0_to_5', 'rate': 50.5, 'value': 234}, {'age': '6_to_17', 'rate': 23.2, 'value': 224}]"
2021-04-17,East of England,24,2.2,171,15,"[{'age': '18_to_64', 'rate': 320.3, 'value': 12287}, {'age': '65_to_84', 'rate': 1490.2, 'value': 16620}, {'age': '85+', 'rate': 5486.0, 'value': 9912}, {'age': '0_to_5', 'rate': 50.3, 'value': 233}, {'age': '6_to_17', 'rate': 23.2, 'value': 224}]"
2021-04-16,East of England,23,2.0,182,18,"[{'age': '18_to_64', 'rate': 320.2, 'value': 12284}, {'age': '65_to_84', 'rate': 1489.1, 'value': 16608}, {'age': '85+', 'rate': 5482.2, 'value': 9905}, {'age': '0_to_5', 'rate': 49.8, 'value': 231}, {'age': '6_to_17', 'rate': 23.2, 'value': 224}]"
2021-04-15,East of England,20,2.0,168,17,"[{'age': '18_to_64', 'rate': 320.0, 'value': 12277}, {'age': '65_to_84', 'rate': 1488.1, 'value': 16597}, {'age': '85+', 'rate': 5479.4, 'value': 9900}, {'age': '0_to_5', 'rate': 49.8, 'value': 231}, {'age': '6_to_17', 'rate': 23.2, 'value': 224}]"
2021-04-14,East of England,15,2.0,181,20,"[{'age': '18_to_64', 'rate': 319.9, 'value': 12273}, {'age': '65_to_84', 'rate': 1487.2, 'value': 16587}, {'age': '85+', 'rate': 5476.6, 'value': 9895}, {'age': '0_to_5', 'rate': 49.8, 'value': 231}, {'age': '6_to_17', 'rate': 23.1, 'value': 223}]"
2021-04-13,East of England,27,2.1,183,22,"[{'age': '18_to_64', 'rate': 319.8, 'value': 12267}, {'age': '65_to_84', 'rate': 1486.5, 'value': 16579}, {'age': '85+', 'rate': 5476.1, 'value': 9894}, {'age': '0_to_5', 'rate': 49.8, 'value': 231}, {'age': '6_to_17', 'rate': 23.1, 'value': 223}]"
2021-04-12,East of England,20,2.0,189,25,"[{'age': '18_to_64', 'rate': 319.5, 'value': 12256}, {'age': '65_to_84', 'rate': 1485.9, 'value': 16572}, {'age': '85+', 'rate': 5471.1, 'value': 9885}, {'age': '0_to_5', 'rate': 49.8, 'value': 231}, {'age': '6_to_17', 'rate': 23.1, 'value': 223}]"
2021-04-11,East of England,18,2.0,178,23,"[{'age': '18_to_64', 'rate': 319.3, 'value': 12250}, {'age': '65_to_84', 'rate': 1484.9, 'value': 16561}, {'age': '85+', 'rate': 5469.4, 'value': 9882}, {'age': '0_to_5', 'rate': 49.8, 'value': 231}, {'age': '6_to_17', 'rate': 23.1, 'value': 223}]"
2021-04-10,East of England,10,1.9,182,22,"[{'age': '18_to_64', 'rate': 319.2, 'value': 12246}, {'age': '65_to_84', 'rate': 1484.2, 'value': 16553}, {'age': '85+', 'rate': 5467.2, 'value': 9878}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.9, 'value': 222}]"
2021-04-09,East of England,22,2.0,194,24,"[{'age': '18_to_64', 'rate': 319.1, 'value': 12243}, {'age': '65_to_84', 'rate': 1483.7, 'value': 16548}, {'age': '85+', 'rate': 5466.1, 'value': 9876}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.9, 'value': 222}]"
2021-04-08,East of England,21,2.0,189,30,"[{'age': '18_to_64', 'rate': 319.0, 'value': 12238}, {'age': '65_to_84', 'rate': 1482.5, 'value': 16534}, {'age': '85+', 'rate': 5464.4, 'value': 9873}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.9, 'value': 222}]"
2021-04-07,East of England,17,1.8,200,28,"[{'age': '18_to_64', 'rate': 318.9, 'value': 12233}, {'age': '65_to_84', 'rate': 1481.7, 'value': 16525}, {'age': '85+', 'rate': 5461.1, 'value': 9867}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.8, 'value': 221}]"
2021-04-06,East of England,23,1.8,198,33,"[{'age': '18_to_64', 'rate': 318.7, 'value': 12227}, {'age': '65_to_84', 'rate': 1481.3, 'value': 16521}, {'age': '85+', 'rate': 5457.3, 'value': 9860}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.8, 'value': 221}]"
2021-04-05,East of England,21,1.6,200,32,"[{'age': '18_to_64', 'rate': 318.4, 'value': 12216}, {'age': '65_to_84', 'rate': 1480.7, 'value': 16514}, {'age': '85+', 'rate': 5454.5, 'value': 9855}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.8, 'value': 221}]"
2021-04-04,East of England,11,1.6,203,31,"[{'age': '18_to_64', 'rate': 318.3, 'value': 12210}, {'age': '65_to_84', 'rate': 1480.0, 'value': 16506}, {'age': '85+', 'rate': 5451.2, 'value': 9849}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.7, 'value': 220}]"
2021-04-03,East of England,16,1.8,190,34,"[{'age': '18_to_64', 'rate': 318.2, 'value': 12207}, {'age': '65_to_84', 'rate': 1479.6, 'value': 16502}, {'age': '85+', 'rate': 5449.5, 'value': 9846}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.6, 'value': 219}]"
2021-04-02,East of England,19,1.8,196,35,"[{'age': '18_to_64', 'rate': 318.1, 'value': 12201}, {'age': '65_to_84', 'rate': 1479.0, 'value': 16495}, {'age': '85+', 'rate': 5447.8, 'value': 9843}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.6, 'value': 219}]"
2021-04-01,East of England,14,1.8,212,42,"[{'age': '18_to_64', 'rate': 317.7, 'value': 12189}, {'age': '65_to_84', 'rate': 1478.3, 'value': 16488}, {'age': '85+', 'rate': 5447.8, 'value': 9843}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.6, 'value': 219}]"
2021-03-31,East of England,15,2.0,237,46,"[{'age': '18_to_64', 'rate': 317.6, 'value': 12182}, {'age': '65_to_84', 'rate': 1478.1, 'value': 16485}, {'age': '85+', 'rate': 5445.6, 'value': 9839}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.6, 'value': 219}]"
2021-03-30,East of England,10,2.1,260,46,"[{'age': '18_to_64', 'rate': 317.3, 'value': 12173}, {'age': '65_to_84', 'rate': 1477.7, 'value': 16481}, {'age': '85+', 'rate': 5444.5, 'value': 9837}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.6, 'value': 219}]"
2021-03-29,East of England,20,2.4,279,51,"[{'age': '18_to_64', 'rate': 317.1, 'value': 12166}, {'age': '65_to_84', 'rate': 1477.6, 'value': 16480}, {'age': '85+', 'rate': 5443.4, 'value': 9835}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.6, 'value': 219}]"
2021-03-28,East of England,21,2.5,279,51,"[{'age': '18_to_64', 'rate': 316.9, 'value': 12157}, {'age': '65_to_84', 'rate': 1477.1, 'value': 16474}, {'age': '85+', 'rate': 5441.2, 'value': 9831}, {'age': '0_to_5', 'rate': 49.6, 'value': 230}, {'age': '6_to_17', 'rate': 22.5, 'value': 218}]"
2021-03-27,East of England,17,2.6,290,49,"[{'age': '18_to_64', 'rate': 316.8, 'value': 12151}, {'age': '65_to_84', 'rate': 1475.9, 'value': 16461}, {'age': '85+', 'rate': 5440.6, 'value': 9830}, {'age': '0_to_5', 'rate': 49.4, 'value': 229}, {'age': '6_to_17', 'rate': 22.5, 'value': 218}]"
2021-03-26,East of England,20,2.8,306,54,"[{'age': '18_to_64', 'rate': 316.6, 'value': 12146}, {'age': '65_to_84', 'rate': 1475.4, 'value': 16455}, {'age': '85+', 'rate': 5437.3, 'value': 9824}, {'age': '0_to_5', 'rate': 49.4, 'value': 229}, {'age': '6_to_17', 'rate': 22.5, 'value': 218}]"
2021-03-25,East of England,27,2.8,345,58,"[{'age': '18_to_64', 'rate': 316.4, 'value': 12136}, {'age': '65_to_84', 'rate': 1474.7, 'value': 16447}, {'age': '85+', 'rate': 5436.2, 'value': 9822}, {'age': '0_to_5', 'rate': 49.4, 'value': 229}, {'age': '6_to_17', 'rate': 22.5, 'value': 218}]"
2021-03-24,East of England,24,2.9,362,66,"[{'age': '18_to_64', 'rate': 316.1, 'value': 12127}, {'age': '65_to_84', 'rate': 1473.9, 'value': 16438}, {'age': '85+', 'rate': 5432.3, 'value': 9815}, {'age': '0_to_5', 'rate': 49.2, 'value': 228}, {'age': '6_to_17', 'rate': 22.4, 'value': 217}]"
2021-03-23,East of England,27,3.2,382,71,"[{'age': '18_to_64', 'rate': 315.9, 'value': 12119}, {'age': '65_to_84', 'rate': 1473.1, 'value': 16430}, {'age': '85+', 'rate': 5429.6, 'value': 9810}, {'age': '0_to_5', 'rate': 49.0, 'value': 227}, {'age': '6_to_17', 'rate': 22.2, 'value': 215}]"
2021-03-22,East of England,30,3.3,414,72,"[{'age': '18_to_64', 'rate': 315.7, 'value': 12111}, {'age': '65_to_84', 'rate': 1472.6, 'value': 16424}, {'age': '85+', 'rate': 5422.9, 'value': 9798}, {'age': '0_to_5', 'rate': 49.0, 'value': 227}, {'age': '6_to_17', 'rate': 22.1, 'value': 214}]"
2021-03-21,East of England,24,3.5,408,73,"[{'age': '18_to_64', 'rate': 315.3, 'value': 12096}, {'age': '65_to_84', 'rate': 1471.7, 'value': 16414}, {'age': '85+', 'rate': 5420.2, 'value': 9793}, {'age': '0_to_5', 'rate': 49.0, 'value': 227}, {'age': '6_to_17', 'rate': 22.1, 'value': 214}]"
2021-03-20,East of England,31,3.7,421,75,"[{'age': '18_to_64', 'rate': 315.1, 'value': 12089}, {'age': '65_to_84', 'rate': 1470.7, 'value': 16403}, {'age': '85+', 'rate': 5416.8, 'value': 9787}, {'age': '0_to_5', 'rate': 49.0, 'value': 227}, {'age': '6_to_17', 'rate': 22.1, 'value': 214}]"
2021-03-19,East of England,20,3.7,449,74,"[{'age': '18_to_64', 'rate': 314.8, 'value': 12078}, {'age': '65_to_84', 'rate': 1469.8, 'value': 16393}, {'age': '85+', 'rate': 5412.4, 'value': 9779}, {'age': '0_to_5', 'rate': 48.8, 'value': 226}, {'age': '6_to_17', 'rate': 22.0, 'value': 213}]"
2021-03-18,East of England,33,4.1,466,81,"[{'age': '18_to_64', 'rate': 314.6, 'value': 12069}, {'age': '65_to_84', 'rate': 1469.3, 'value': 16387}, {'age': '85+', 'rate': 5409.7, 'value': 9774}, {'age': '0_to_5', 'rate': 48.8, 'value': 226}, {'age': '6_to_17', 'rate': 22.0, 'value': 213}]"
2021-03-17,East of England,42,4.4,497,83,"[{'age': '18_to_64', 'rate': 314.1, 'value': 12051}, {'age': '65_to_84', 'rate': 1468.4, 'value': 16377}, {'age': '85+', 'rate': 5407.4, 'value': 9770}, {'age': '0_to_5', 'rate': 48.8, 'value': 226}, {'age': '6_to_17', 'rate': 21.9, 'value': 212}]"
2021-03-16,East of England,34,4.4,532,84,"[{'age': '18_to_64', 'rate': 313.7, 'value': 12035}, {'age': '65_to_84', 'rate': 1466.6, 'value': 16357}, {'age': '85+', 'rate': 5404.1, 'value': 9764}, {'age': '0_to_5', 'rate': 48.8, 'value': 226}, {'age': '6_to_17', 'rate': 21.9, 'value': 212}]"
2021-03-15,East of England,43,4.6,566,90,"[{'age': '18_to_64', 'rate': 313.4, 'value': 12023}, {'age': '65_to_84', 'rate': 1465.4, 'value': 16344}, {'age': '85+', 'rate': 5399.1, 'value': 9755}, {'age': '0_to_5', 'rate': 48.8, 'value': 226}, {'age': '6_to_17', 'rate': 21.9, 'value': 212}]"
2021-03-14,East of England,40,4.7,562,91,"[{'age': '18_to_64', 'rate': 313.0, 'value': 12009}, {'age': '65_to_84', 'rate': 1463.6, 'value': 16324}, {'age': '85+', 'rate': 5395.3, 'value': 9748}, {'age': '0_to_5', 'rate': 48.3, 'value': 224}, {'age': '6_to_17', 'rate': 21.9, 'value': 212}]"
2021-03-13,East of England,28,4.8,575,94,"[{'age': '18_to_64', 'rate': 312.7, 'value': 11996}, {'age': '65_to_84', 'rate': 1462.5, 'value': 16311}, {'age': '85+', 'rate': 5387.5, 'value': 9734}, {'age': '0_to_5', 'rate': 48.3, 'value': 224}, {'age': '6_to_17', 'rate': 21.9, 'value': 212}]"
2021-03-12,East of England,47,5.3,588,93,"[{'age': '18_to_64', 'rate': 312.5, 'value': 11989}, {'age': '65_to_84', 'rate': 1461.6, 'value': 16301}, {'age': '85+', 'rate': 5381.4, 'value': 9723}, {'age': '0_to_5', 'rate': 48.3, 'value': 224}, {'age': '6_to_17', 'rate': 21.9, 'value': 212}]"
2021-03-11,East of England,57,5.3,607,102,"[{'age': '18_to_64', 'rate': 312.0, 'value': 11970}, {'age': '65_to_84', 'rate': 1460.0, 'value': 16283}, {'age': '85+', 'rate': 5375.9, 'value': 9713}, {'age': '0_to_5', 'rate': 48.3, 'value': 224}, {'age': '6_to_17', 'rate': 21.9, 'value': 212}]"
2021-03-10,East of England,38,5.3,669,108,"[{'age': '18_to_64', 'rate': 311.4, 'value': 11945}, {'age': '65_to_84', 'rate': 1458.2, 'value': 16263}, {'age': '85+', 'rate': 5369.8, 'value': 9702}, {'age': '0_to_5', 'rate': 48.1, 'value': 223}, {'age': '6_to_17', 'rate': 21.9, 'value': 212}]"
2021-03-09,East of England,46,5.4,709,107,"[{'age': '18_to_64', 'rate': 311.0, 'value': 11929}, {'age': '65_to_84', 'rate': 1456.6, 'value': 16246}, {'age': '85+', 'rate': 5367.0, 'value': 9697}, {'age': '0_to_5', 'rate': 48.1, 'value': 223}, {'age': '6_to_17', 'rate': 21.9, 'value': 212}]"
2021-03-08,East of England,52,6.3,781,108,"[{'age': '18_to_64', 'rate': 310.5, 'value': 11913}, {'age': '65_to_84', 'rate': 1454.9, 'value': 16226}, {'age': '85+', 'rate': 5362.6, 'value': 9689}, {'age': '0_to_5', 'rate': 47.9, 'value': 222}, {'age': '6_to_17', 'rate': 21.8, 'value': 211}]"
2021-03-07,East of England,44,6.6,756,107,"[{'age': '18_to_64', 'rate': 310.0, 'value': 11891}, {'age': '65_to_84', 'rate': 1453.0, 'value': 16205}, {'age': '85+', 'rate': 5358.2, 'value': 9681}, {'age': '0_to_5', 'rate': 47.9, 'value': 222}, {'age': '6_to_17', 'rate': 21.7, 'value': 210}]"
2021-03-06,East of England,67,7.0,786,123,"[{'age': '18_to_64', 'rate': 309.7, 'value': 11879}, {'age': '65_to_84', 'rate': 1451.5, 'value': 16189}, {'age': '85+', 'rate': 5349.9, 'value': 9666}, {'age': '0_to_5', 'rate': 47.7, 'value': 221}, {'age': '6_to_17', 'rate': 21.7, 'value': 210}]"
2021-03-05,East of England,44,6.9,864,131,"[{'age': '18_to_64', 'rate': 309.0, 'value': 11852}, {'age': '65_to_84', 'rate': 1449.5, 'value': 16166}, {'age': '85+', 'rate': 5340.5, 'value': 9649}, {'age': '0_to_5', 'rate': 47.7, 'value': 221}, {'age': '6_to_17', 'rate': 21.7, 'value': 210}]"
2021-03-04,East of England,57,7.4,927,129,"[{'age': '18_to_64', 'rate': 308.5, 'value': 11833}, {'age': '65_to_84', 'rate': 1448.3, 'value': 16153}, {'age': '85+', 'rate': 5334.9, 'value': 9639}, {'age': '0_to_5', 'rate': 47.5, 'value': 220}, {'age': '6_to_17', 'rate': 21.6, 'value': 209}]"
2021-03-03,East of England,47,7.6,964,128,"[{'age': '18_to_64', 'rate': 308.0, 'value': 11815}, {'age': '65_to_84', 'rate': 1446.3, 'value': 16131}, {'age': '85+', 'rate': 5325.5, 'value': 9622}, {'age': '0_to_5', 'rate': 47.5, 'value': 220}, {'age': '6_to_17', 'rate': 21.6, 'value': 209}]"
2021-03-02,East of England,100,8.5,1032,134,"[{'age': '18_to_64', 'rate': 307.4, 'value': 11792}, {'age': '65_to_84', 'rate': 1445.1, 'value': 16117}, {'age': '85+', 'rate': 5320.5, 'value': 9613}, {'age': '0_to_5', 'rate': 47.3, 'value': 219}, {'age': '6_to_17', 'rate': 21.6, 'value': 209}]"
2021-03-01,East of England,77,8.4,1100,136,"[{'age': '18_to_64', 'rate': 306.4, 'value': 11755}, {'age': '65_to_84', 'rate': 1441.6, 'value': 16078}, {'age': '85+', 'rate': 5308.4, 'value': 9591}, {'age': '0_to_5', 'rate': 47.3, 'value': 219}, {'age': '6_to_17', 'rate': 21.4, 'value': 207}]"
2021-02-28,East of England,68,8.8,1113,141,"[{'age': '18_to_64', 'rate': 305.5, 'value': 11720}, {'age': '65_to_84', 'rate': 1439.8, 'value': 16058}, {'age': '85+', 'rate': 5297.3, 'value': 9571}, {'age': '0_to_5', 'rate': 47.0, 'value': 218}, {'age': '6_to_17', 'rate': 21.3, 'value': 206}]"
2021-02-27,East of England,58,9.8,1163,147,"[{'age': '18_to_64', 'rate': 305.0, 'value': 11699}, {'age': '65_to_84', 'rate': 1437.8, 'value': 16036}, {'age': '85+', 'rate': 5284.0, 'value': 9547}, {'age': '0_to_5', 'rate': 46.8, 'value': 217}, {'age': '6_to_17', 'rate': 21.3, 'value': 206}]"
2021-02-26,East of England,81,10.4,1239,149,"[{'age': '18_to_64', 'rate': 304.3, 'value': 11672}, {'age': '65_to_84', 'rate': 1435.9, 'value': 16015}, {'age': '85+', 'rate': 5278.5, 'value': 9537}, {'age': '0_to_5', 'rate': 46.8, 'value': 217}, {'age': '6_to_17', 'rate': 21.3, 'value': 206}]"
2021-02-25,East of England,68,10.6,1344,149,"[{'age': '18_to_64', 'rate': 303.6, 'value': 11645}, {'age': '65_to_84', 'rate': 1433.2, 'value': 15985}, {'age': '85+', 'rate': 5266.3, 'value': 9515}, {'age': '0_to_5', 'rate': 46.4, 'value': 215}, {'age': '6_to_17', 'rate': 21.3, 'value': 206}]"
2021-02-24,East of England,104,11.8,1418,148,"[{'age': '18_to_64', 'rate': 302.8, 'value': 11615}, {'age': '65_to_84', 'rate': 1431.1, 'value': 15961}, {'age': '85+', 'rate': 5259.1, 'value': 9502}, {'age': '0_to_5', 'rate': 46.4, 'value': 215}, {'age': '6_to_17', 'rate': 21.2, 'value': 205}]"
2021-02-23,East of England,97,12.2,1474,156,"[{'age': '18_to_64', 'rate': 301.7, 'value': 11573}, {'age': '65_to_84', 'rate': 1427.4, 'value': 15920}, {'age': '85+', 'rate': 5248.0, 'value': 9482}, {'age': '0_to_5', 'rate': 46.4, 'value': 215}, {'age': '6_to_17', 'rate': 21.1, 'value': 204}]"
2021-02-22,East of England,102,12.7,1521,164,"[{'age': '18_to_64', 'rate': 300.6, 'value': 11533}, {'age': '65_to_84', 'rate': 1424.3, 'value': 15885}, {'age': '85+', 'rate': 5235.9, 'value': 9460}, {'age': '0_to_5', 'rate': 46.4, 'value': 215}, {'age': '6_to_17', 'rate': 21.1, 'value': 204}]"
2021-02-21,East of England,132,13.3,1504,169,"[{'age': '18_to_64', 'rate': 299.6, 'value': 11493}, {'age': '65_to_84', 'rate': 1420.4, 'value': 15842}, {'age': '85+', 'rate': 5227.0, 'value': 9444}, {'age': '0_to_5', 'rate': 46.2, 'value': 214}, {'age': '6_to_17', 'rate': 20.9, 'value': 202}]"
2021-02-20,East of England,98,13.6,1530,176,"[{'age': '18_to_64', 'rate': 298.7, 'value': 11458}, {'age': '65_to_84', 'rate': 1415.7, 'value': 15789}, {'age': '85+', 'rate': 5203.2, 'value': 9401}, {'age': '0_to_5', 'rate': 46.0, 'value': 213}, {'age': '6_to_17', 'rate': 20.9, 'value': 202}]"
