date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2021-08-06,South West,66,7.4,339,50,"[{'age': '0_to_5', 'rate': 62.5, 'value': 217}, {'age': '85+', 'rate': 3403.0, 'value': 6022}, {'age': '6_to_17', 'rate': 28.7, 'value': 220}, {'age': '65_to_84', 'rate': 971.4, 'value': 10631}, {'age': '18_to_64', 'rate': 313.3, 'value': 10276}]"
2021-08-05,South West,58,7.1,325,53,"[{'age': '0_to_5', 'rate': 61.9, 'value': 215}, {'age': '85+', 'rate': 3399.0, 'value': 6015}, {'age': '6_to_17', 'rate': 28.2, 'value': 216}, {'age': '65_to_84', 'rate': 969.9, 'value': 10615}, {'age': '18_to_64', 'rate': 312.2, 'value': 10239}]"
2021-08-04,South West,82,7.3,317,51,"[{'age': '0_to_5', 'rate': 61.3, 'value': 213}, {'age': '85+', 'rate': 3397.3, 'value': 6012}, {'age': '6_to_17', 'rate': 27.9, 'value': 214}, {'age': '65_to_84', 'rate': 968.7, 'value': 10602}, {'age': '18_to_64', 'rate': 311.0, 'value': 10201}]"
2021-08-03,South West,43,6.9,333,53,"[{'age': '0_to_5', 'rate': 60.7, 'value': 211}, {'age': '85+', 'rate': 3391.7, 'value': 6002}, {'age': '6_to_17', 'rate': 27.5, 'value': 211}, {'age': '65_to_84', 'rate': 966.6, 'value': 10579}, {'age': '18_to_64', 'rate': 309.7, 'value': 10158}]"
2021-08-02,South West,70,7.5,330,51,"[{'age': '0_to_5', 'rate': 60.5, 'value': 210}, {'age': '85+', 'rate': 3388.8, 'value': 5997}, {'age': '6_to_17', 'rate': 27.4, 'value': 210}, {'age': '65_to_84', 'rate': 965.5, 'value': 10567}, {'age': '18_to_64', 'rate': 309.0, 'value': 10134}]"
2021-08-01,South West,64,7.7,308,53,"[{'age': '0_to_5', 'rate': 59.9, 'value': 208}, {'age': '85+', 'rate': 3386.0, 'value': 5992}, {'age': '6_to_17', 'rate': 27.2, 'value': 209}, {'age': '65_to_84', 'rate': 963.7, 'value': 10547}, {'age': '18_to_64', 'rate': 307.7, 'value': 10092}]"
2021-07-31,South West,34,8.0,316,54,"[{'age': '0_to_5', 'rate': 59.0, 'value': 205}, {'age': '85+', 'rate': 3382.0, 'value': 5985}, {'age': '6_to_17', 'rate': 26.7, 'value': 205}, {'age': '65_to_84', 'rate': 962.0, 'value': 10528}, {'age': '18_to_64', 'rate': 306.8, 'value': 10064}]"
2021-07-30,South West,54,8.3,333,54,"[{'age': '0_to_5', 'rate': 59.0, 'value': 205}, {'age': '85+', 'rate': 3378.7, 'value': 5979}, {'age': '6_to_17', 'rate': 26.6, 'value': 204}, {'age': '65_to_84', 'rate': 961.1, 'value': 10519}, {'age': '18_to_64', 'rate': 306.3, 'value': 10046}]"
2021-07-29,South West,64,8.3,322,49,"[{'age': '0_to_5', 'rate': 58.7, 'value': 204}, {'age': '85+', 'rate': 3378.1, 'value': 5978}, {'age': '6_to_17', 'rate': 26.3, 'value': 202}, {'age': '65_to_84', 'rate': 960.0, 'value': 10507}, {'age': '18_to_64', 'rate': 305.2, 'value': 10009}]"
2021-07-28,South West,60,8.6,342,52,"[{'age': '0_to_5', 'rate': 58.4, 'value': 203}, {'age': '85+', 'rate': 3375.8, 'value': 5974}, {'age': '6_to_17', 'rate': 25.9, 'value': 199}, {'age': '65_to_84', 'rate': 958.8, 'value': 10493}, {'age': '18_to_64', 'rate': 303.9, 'value': 9967}]"
2021-07-27,South West,79,8.6,321,47,"[{'age': '0_to_5', 'rate': 58.1, 'value': 202}, {'age': '85+', 'rate': 3371.9, 'value': 5967}, {'age': '6_to_17', 'rate': 25.5, 'value': 196}, {'age': '65_to_84', 'rate': 958.2, 'value': 10487}, {'age': '18_to_64', 'rate': 302.6, 'value': 9925}]"
2021-07-26,South West,79,8.5,293,44,"[{'age': '0_to_5', 'rate': 57.3, 'value': 199}, {'age': '85+', 'rate': 3367.9, 'value': 5960}, {'age': '6_to_17', 'rate': 25.5, 'value': 196}, {'age': '65_to_84', 'rate': 956.6, 'value': 10469}, {'age': '18_to_64', 'rate': 301.0, 'value': 9874}]"
2021-07-25,South West,83,8.1,264,42,"[{'age': '0_to_5', 'rate': 56.7, 'value': 197}, {'age': '85+', 'rate': 3365.1, 'value': 5955}, {'age': '6_to_17', 'rate': 25.3, 'value': 194}, {'age': '65_to_84', 'rate': 954.6, 'value': 10448}, {'age': '18_to_64', 'rate': 299.6, 'value': 9825}]"
2021-07-24,South West,50,7.7,256,45,"[{'age': '0_to_5', 'rate': 55.6, 'value': 193}, {'age': '85+', 'rate': 3358.3, 'value': 5943}, {'age': '6_to_17', 'rate': 25.2, 'value': 193}, {'age': '65_to_84', 'rate': 953.5, 'value': 10435}, {'age': '18_to_64', 'rate': 297.9, 'value': 9772}]"
2021-07-23,South West,58,7.7,254,44,"[{'age': '0_to_5', 'rate': 55.3, 'value': 192}, {'age': '85+', 'rate': 3357.2, 'value': 5941}, {'age': '6_to_17', 'rate': 24.8, 'value': 190}, {'age': '65_to_84', 'rate': 952.3, 'value': 10422}, {'age': '18_to_64', 'rate': 297.0, 'value': 9741}]"
2021-07-22,South West,78,7.8,244,41,"[{'age': '0_to_5', 'rate': 55.3, 'value': 192}, {'age': '85+', 'rate': 3354.9, 'value': 5937}, {'age': '6_to_17', 'rate': 24.2, 'value': 186}, {'age': '65_to_84', 'rate': 951.3, 'value': 10411}, {'age': '18_to_64', 'rate': 295.8, 'value': 9702}]"
2021-07-21,South West,63,7.5,238,34,"[{'age': '0_to_5', 'rate': 54.4, 'value': 189}, {'age': '85+', 'rate': 3352.1, 'value': 5932}, {'age': '6_to_17', 'rate': 23.7, 'value': 182}, {'age': '65_to_84', 'rate': 949.8, 'value': 10395}, {'age': '18_to_64', 'rate': 294.3, 'value': 9654}]"
2021-07-20,South West,68,7.3,223,28,"[{'age': '0_to_5', 'rate': 53.5, 'value': 186}, {'age': '85+', 'rate': 3350.4, 'value': 5929}, {'age': '6_to_17', 'rate': 23.3, 'value': 179}, {'age': '65_to_84', 'rate': 948.3, 'value': 10378}, {'age': '18_to_64', 'rate': 293.2, 'value': 9617}]"
2021-07-19,South West,57,7.0,228,29,"[{'age': '0_to_5', 'rate': 52.7, 'value': 183}, {'age': '85+', 'rate': 3347.6, 'value': 5924}, {'age': '6_to_17', 'rate': 22.8, 'value': 175}, {'age': '65_to_84', 'rate': 946.0, 'value': 10353}, {'age': '18_to_64', 'rate': 292.3, 'value': 9586}]"
2021-07-18,South West,60,6.9,210,25,"[{'age': '0_to_5', 'rate': 51.2, 'value': 178}, {'age': '85+', 'rate': 3345.3, 'value': 5920}, {'age': '6_to_17', 'rate': 22.7, 'value': 174}, {'age': '65_to_84', 'rate': 944.9, 'value': 10341}, {'age': '18_to_64', 'rate': 291.2, 'value': 9551}]"
2021-07-17,South West,51,6.5,204,21,"[{'age': '0_to_5', 'rate': 50.4, 'value': 175}, {'age': '85+', 'rate': 3341.9, 'value': 5914}, {'age': '6_to_17', 'rate': 22.6, 'value': 173}, {'age': '65_to_84', 'rate': 943.8, 'value': 10329}, {'age': '18_to_64', 'rate': 290.0, 'value': 9513}]"
2021-07-16,South West,63,6.1,182,21,"[{'age': '0_to_5', 'rate': 49.8, 'value': 173}, {'age': '85+', 'rate': 3340.2, 'value': 5911}, {'age': '6_to_17', 'rate': 22.6, 'value': 173}, {'age': '65_to_84', 'rate': 943.1, 'value': 10322}, {'age': '18_to_64', 'rate': 288.9, 'value': 9474}]"
2021-07-15,South West,65,5.4,170,18,"[{'age': '0_to_5', 'rate': 48.1, 'value': 167}, {'age': '85+', 'rate': 3339.1, 'value': 5909}, {'age': '6_to_17', 'rate': 22.2, 'value': 170}, {'age': '65_to_84', 'rate': 942.2, 'value': 10312}, {'age': '18_to_64', 'rate': 287.6, 'value': 9432}]"
2021-07-14,South West,51,4.9,160,19,"[{'age': '0_to_5', 'rate': 47.5, 'value': 165}, {'age': '85+', 'rate': 3339.1, 'value': 5909}, {'age': '6_to_17', 'rate': 21.8, 'value': 167}, {'age': '65_to_84', 'rate': 941.6, 'value': 10305}, {'age': '18_to_64', 'rate': 286.0, 'value': 9379}]"
2021-07-13,South West,51,4.6,159,19,"[{'age': '0_to_5', 'rate': 46.6, 'value': 162}, {'age': '85+', 'rate': 3338.0, 'value': 5907}, {'age': '6_to_17', 'rate': 21.5, 'value': 165}, {'age': '65_to_84', 'rate': 940.7, 'value': 10295}, {'age': '18_to_64', 'rate': 284.9, 'value': 9345}]"
2021-07-12,South West,48,4.2,133,17,"[{'age': '0_to_5', 'rate': 45.8, 'value': 159}, {'age': '85+', 'rate': 3335.1, 'value': 5902}, {'age': '6_to_17', 'rate': 21.4, 'value': 164}, {'age': '65_to_84', 'rate': 940.1, 'value': 10289}, {'age': '18_to_64', 'rate': 283.8, 'value': 9309}]"
2021-07-11,South West,40,3.6,120,16,"[{'age': '0_to_5', 'rate': 44.9, 'value': 156}, {'age': '85+', 'rate': 3334.0, 'value': 5900}, {'age': '6_to_17', 'rate': 21.0, 'value': 161}, {'age': '65_to_84', 'rate': 939.4, 'value': 10281}, {'age': '18_to_64', 'rate': 282.8, 'value': 9277}]"
2021-07-10,South West,27,3.3,113,16,"[{'age': '0_to_5', 'rate': 44.9, 'value': 156}, {'age': '85+', 'rate': 3330.1, 'value': 5893}, {'age': '6_to_17', 'rate': 20.9, 'value': 160}, {'age': '65_to_84', 'rate': 938.7, 'value': 10273}, {'age': '18_to_64', 'rate': 282.1, 'value': 9253}]"
2021-07-09,South West,26,3.3,105,15,"[{'age': '0_to_5', 'rate': 44.9, 'value': 156}, {'age': '85+', 'rate': 3328.9, 'value': 5891}, {'age': '6_to_17', 'rate': 20.7, 'value': 159}, {'age': '65_to_84', 'rate': 938.3, 'value': 10269}, {'age': '18_to_64', 'rate': 281.5, 'value': 9233}]"
2021-07-08,South West,33,3.3,99,18,"[{'age': '0_to_5', 'rate': 44.9, 'value': 156}, {'age': '85+', 'rate': 3327.8, 'value': 5889}, {'age': '6_to_17', 'rate': 20.6, 'value': 158}, {'age': '65_to_84', 'rate': 937.7, 'value': 10263}, {'age': '18_to_64', 'rate': 281.0, 'value': 9216}]"
2021-07-07,South West,34,3.1,104,13,"[{'age': '0_to_5', 'rate': 44.9, 'value': 156}, {'age': '85+', 'rate': 3324.4, 'value': 5883}, {'age': '6_to_17', 'rate': 20.3, 'value': 156}, {'age': '65_to_84', 'rate': 937.3, 'value': 10258}, {'age': '18_to_64', 'rate': 280.4, 'value': 9196}]"
2021-07-06,South West,30,2.9,100,14,"[{'age': '0_to_5', 'rate': 44.6, 'value': 155}, {'age': '85+', 'rate': 3323.3, 'value': 5881}, {'age': '6_to_17', 'rate': 20.1, 'value': 154}, {'age': '65_to_84', 'rate': 936.6, 'value': 10250}, {'age': '18_to_64', 'rate': 279.7, 'value': 9175}]"
2021-07-05,South West,16,2.7,108,13,"[{'age': '0_to_5', 'rate': 44.6, 'value': 155}, {'age': '85+', 'rate': 3321.6, 'value': 5878}, {'age': '6_to_17', 'rate': 20.1, 'value': 154}, {'age': '65_to_84', 'rate': 936.1, 'value': 10245}, {'age': '18_to_64', 'rate': 279.1, 'value': 9153}]"
2021-07-04,South West,20,2.8,99,13,"[{'age': '0_to_5', 'rate': 44.6, 'value': 155}, {'age': '85+', 'rate': 3321.0, 'value': 5877}, {'age': '6_to_17', 'rate': 20.1, 'value': 154}, {'age': '65_to_84', 'rate': 935.6, 'value': 10239}, {'age': '18_to_64', 'rate': 278.8, 'value': 9144}]"
2021-07-03,South West,29,2.7,88,11,"[{'age': '0_to_5', 'rate': 44.3, 'value': 154}, {'age': '85+', 'rate': 3320.4, 'value': 5876}, {'age': '6_to_17', 'rate': 19.9, 'value': 153}, {'age': '65_to_84', 'rate': 935.3, 'value': 10236}, {'age': '18_to_64', 'rate': 278.4, 'value': 9130}]"
2021-07-02,South West,25,2.4,89,11,"[{'age': '0_to_5', 'rate': 44.3, 'value': 154}, {'age': '85+', 'rate': 3318.8, 'value': 5873}, {'age': '6_to_17', 'rate': 19.9, 'value': 153}, {'age': '65_to_84', 'rate': 934.7, 'value': 10230}, {'age': '18_to_64', 'rate': 277.8, 'value': 9110}]"
2021-07-01,South West,19,2.2,83,8,"[{'age': '0_to_5', 'rate': 44.3, 'value': 154}, {'age': '85+', 'rate': 3317.6, 'value': 5871}, {'age': '6_to_17', 'rate': 19.9, 'value': 153}, {'age': '65_to_84', 'rate': 934.2, 'value': 10224}, {'age': '18_to_64', 'rate': 277.2, 'value': 9093}]"
2021-06-30,South West,28,2.1,81,8,"[{'age': '0_to_5', 'rate': 44.3, 'value': 154}, {'age': '85+', 'rate': 3315.4, 'value': 5867}, {'age': '6_to_17', 'rate': 19.9, 'value': 153}, {'age': '65_to_84', 'rate': 934.1, 'value': 10223}, {'age': '18_to_64', 'rate': 276.8, 'value': 9079}]"
2021-06-29,South West,16,2.0,76,7,"[{'age': '0_to_5', 'rate': 44.3, 'value': 154}, {'age': '85+', 'rate': 3313.1, 'value': 5863}, {'age': '6_to_17', 'rate': 19.9, 'value': 153}, {'age': '65_to_84', 'rate': 933.7, 'value': 10219}, {'age': '18_to_64', 'rate': 276.2, 'value': 9059}]"
2021-06-28,South West,20,2.0,70,7,"[{'age': '0_to_5', 'rate': 44.3, 'value': 154}, {'age': '85+', 'rate': 3312.0, 'value': 5861}, {'age': '6_to_17', 'rate': 19.9, 'value': 153}, {'age': '65_to_84', 'rate': 933.4, 'value': 10215}, {'age': '18_to_64', 'rate': 275.9, 'value': 9049}]"
2021-06-27,South West,17,1.9,61,10,"[{'age': '0_to_5', 'rate': 44.3, 'value': 154}, {'age': '85+', 'rate': 3310.8, 'value': 5859}, {'age': '6_to_17', 'rate': 19.9, 'value': 153}, {'age': '65_to_84', 'rate': 933.1, 'value': 10212}, {'age': '18_to_64', 'rate': 275.4, 'value': 9034}]"
2021-06-26,South West,12,1.7,44,7,"[{'age': '0_to_5', 'rate': 44.3, 'value': 154}, {'age': '85+', 'rate': 3310.3, 'value': 5858}, {'age': '6_to_17', 'rate': 19.9, 'value': 153}, {'age': '65_to_84', 'rate': 932.7, 'value': 10208}, {'age': '18_to_64', 'rate': 275.1, 'value': 9022}]"
2021-06-25,South West,14,1.8,62,8,"[{'age': '0_to_5', 'rate': 43.8, 'value': 152}, {'age': '85+', 'rate': 3310.3, 'value': 5858}, {'age': '6_to_17', 'rate': 19.8, 'value': 152}, {'age': '65_to_84', 'rate': 932.5, 'value': 10206}, {'age': '18_to_64', 'rate': 274.9, 'value': 9015}]"
2021-06-24,South West,13,1.8,53,5,"[{'age': '0_to_5', 'rate': 43.8, 'value': 152}, {'age': '85+', 'rate': 3309.7, 'value': 5857}, {'age': '6_to_17', 'rate': 19.8, 'value': 152}, {'age': '65_to_84', 'rate': 932.3, 'value': 10203}, {'age': '18_to_64', 'rate': 274.6, 'value': 9005}]"
2021-06-23,South West,21,1.7,47,5,"[{'age': '0_to_5', 'rate': 43.8, 'value': 152}, {'age': '85+', 'rate': 3309.1, 'value': 5856}, {'age': '6_to_17', 'rate': 19.7, 'value': 151}, {'age': '65_to_84', 'rate': 932.2, 'value': 10202}, {'age': '18_to_64', 'rate': 274.2, 'value': 8995}]"
2021-06-22,South West,16,1.5,44,4,"[{'age': '0_to_5', 'rate': 43.8, 'value': 152}, {'age': '85+', 'rate': 3308.6, 'value': 5855}, {'age': '6_to_17', 'rate': 19.7, 'value': 151}, {'age': '65_to_84', 'rate': 931.8, 'value': 10198}, {'age': '18_to_64', 'rate': 273.8, 'value': 8979}]"
2021-06-21,South West,16,1.4,44,5,"[{'age': '0_to_5', 'rate': 43.5, 'value': 151}, {'age': '85+', 'rate': 3308.6, 'value': 5855}, {'age': '6_to_17', 'rate': 19.6, 'value': 150}, {'age': '65_to_84', 'rate': 931.6, 'value': 10196}, {'age': '18_to_64', 'rate': 273.4, 'value': 8967}]"
2021-06-20,South West,7,1.2,33,4,"[{'age': '0_to_5', 'rate': 43.5, 'value': 151}, {'age': '85+', 'rate': 3306.9, 'value': 5852}, {'age': '6_to_17', 'rate': 19.6, 'value': 150}, {'age': '65_to_84', 'rate': 931.1, 'value': 10190}, {'age': '18_to_64', 'rate': 273.2, 'value': 8960}]"
2021-06-19,South West,13,1.2,32,4,"[{'age': '0_to_5', 'rate': 43.5, 'value': 151}, {'age': '85+', 'rate': 3306.9, 'value': 5852}, {'age': '6_to_17', 'rate': 19.6, 'value': 150}, {'age': '65_to_84', 'rate': 930.9, 'value': 10188}, {'age': '18_to_64', 'rate': 273.0, 'value': 8955}]"
2021-06-18,South West,14,1.1,36,5,"[{'age': '0_to_5', 'rate': 43.2, 'value': 150}, {'age': '85+', 'rate': 3306.3, 'value': 5851}, {'age': '6_to_17', 'rate': 19.6, 'value': 150}, {'age': '65_to_84', 'rate': 930.8, 'value': 10187}, {'age': '18_to_64', 'rate': 272.7, 'value': 8945}]"
2021-06-17,South West,9,0.9,31,3,"[{'age': '0_to_5', 'rate': 43.2, 'value': 150}, {'age': '85+', 'rate': 3306.3, 'value': 5851}, {'age': '6_to_17', 'rate': 19.6, 'value': 150}, {'age': '65_to_84', 'rate': 930.4, 'value': 10183}, {'age': '18_to_64', 'rate': 272.4, 'value': 8935}]"
2021-06-16,South West,10,0.9,23,2,"[{'age': '0_to_5', 'rate': 43.2, 'value': 150}, {'age': '85+', 'rate': 3305.2, 'value': 5849}, {'age': '6_to_17', 'rate': 19.6, 'value': 150}, {'age': '65_to_84', 'rate': 930.2, 'value': 10180}, {'age': '18_to_64', 'rate': 272.3, 'value': 8931}]"
2021-06-15,South West,13,0.9,22,2,"[{'age': '0_to_5', 'rate': 43.2, 'value': 150}, {'age': '85+', 'rate': 3304.6, 'value': 5848}, {'age': '6_to_17', 'rate': 19.6, 'value': 150}, {'age': '65_to_84', 'rate': 930.0, 'value': 10178}, {'age': '18_to_64', 'rate': 272.1, 'value': 8924}]"
2021-06-14,South West,3,0.8,24,2,"[{'age': '0_to_5', 'rate': 42.9, 'value': 149}, {'age': '85+', 'rate': 3304.6, 'value': 5848}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 929.8, 'value': 10176}, {'age': '18_to_64', 'rate': 271.8, 'value': 8915}]"
2021-06-13,South West,6,0.9,19,2,"[{'age': '0_to_5', 'rate': 42.9, 'value': 149}, {'age': '85+', 'rate': 3304.6, 'value': 5848}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 929.7, 'value': 10175}, {'age': '18_to_64', 'rate': 271.7, 'value': 8913}]"
2021-06-12,South West,5,0.8,18,2,"[{'age': '0_to_5', 'rate': 42.9, 'value': 149}, {'age': '85+', 'rate': 3304.6, 'value': 5848}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 929.6, 'value': 10174}, {'age': '18_to_64', 'rate': 271.6, 'value': 8908}]"
2021-06-11,South West,6,0.8,18,2,"[{'age': '0_to_5', 'rate': 42.9, 'value': 149}, {'age': '85+', 'rate': 3304.6, 'value': 5848}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 929.4, 'value': 10172}, {'age': '18_to_64', 'rate': 271.5, 'value': 8905}]"
2021-06-10,South West,8,0.8,21,1,"[{'age': '0_to_5', 'rate': 42.9, 'value': 149}, {'age': '85+', 'rate': 3304.6, 'value': 5848}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 929.3, 'value': 10171}, {'age': '18_to_64', 'rate': 271.4, 'value': 8900}]"
2021-06-09,South West,10,0.7,16,1,"[{'age': '0_to_5', 'rate': 42.9, 'value': 149}, {'age': '85+', 'rate': 3304.6, 'value': 5848}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 929.1, 'value': 10168}, {'age': '18_to_64', 'rate': 271.2, 'value': 8895}]"
2021-06-08,South West,7,0.6,18,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3303.5, 'value': 5846}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 928.8, 'value': 10165}, {'age': '18_to_64', 'rate': 271.1, 'value': 8891}]"
2021-06-07,South West,7,0.5,18,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3303.5, 'value': 5846}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 928.5, 'value': 10162}, {'age': '18_to_64', 'rate': 271.0, 'value': 8887}]"
2021-06-06,South West,1,0.4,18,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3303.5, 'value': 5846}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 928.3, 'value': 10160}, {'age': '18_to_64', 'rate': 270.8, 'value': 8882}]"
2021-06-05,South West,7,0.5,14,1,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3303.5, 'value': 5846}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 928.3, 'value': 10160}, {'age': '18_to_64', 'rate': 270.8, 'value': 8881}]"
2021-06-04,South West,6,0.4,13,1,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3302.9, 'value': 5845}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 928.0, 'value': 10156}, {'age': '18_to_64', 'rate': 270.7, 'value': 8879}]"
2021-06-03,South West,3,0.3,16,1,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3302.9, 'value': 5845}, {'age': '6_to_17', 'rate': 19.4, 'value': 149}, {'age': '65_to_84', 'rate': 927.8, 'value': 10154}, {'age': '18_to_64', 'rate': 270.6, 'value': 8875}]"
2021-06-02,South West,1,0.3,18,1,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3302.4, 'value': 5844}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.8, 'value': 10154}, {'age': '18_to_64', 'rate': 270.6, 'value': 8874}]"
2021-06-01,South West,3,0.2,16,1,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3302.4, 'value': 5844}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.8, 'value': 10154}, {'age': '18_to_64', 'rate': 270.5, 'value': 8873}]"
2021-05-31,South West,3,0.2,15,1,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3302.4, 'value': 5844}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.6, 'value': 10152}, {'age': '18_to_64', 'rate': 270.5, 'value': 8872}]"
2021-05-30,South West,4,0.2,14,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3301.8, 'value': 5843}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.5, 'value': 10151}, {'age': '18_to_64', 'rate': 270.5, 'value': 8871}]"
2021-05-29,South West,1,0.2,16,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3301.2, 'value': 5842}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.4, 'value': 10150}, {'age': '18_to_64', 'rate': 270.4, 'value': 8869}]"
2021-05-28,South West,1,0.3,13,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3301.2, 'value': 5842}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.4, 'value': 10150}, {'age': '18_to_64', 'rate': 270.4, 'value': 8868}]"
2021-05-27,South West,2,0.3,16,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3301.2, 'value': 5842}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.3, 'value': 10149}, {'age': '18_to_64', 'rate': 270.4, 'value': 8868}]"
2021-05-26,South West,0,0.4,19,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3300.7, 'value': 5841}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.2, 'value': 10148}, {'age': '18_to_64', 'rate': 270.4, 'value': 8868}]"
2021-05-25,South West,0,0.6,23,3,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3300.7, 'value': 5841}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.2, 'value': 10148}, {'age': '18_to_64', 'rate': 270.4, 'value': 8868}]"
2021-05-24,South West,3,0.7,18,3,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3300.7, 'value': 5841}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.2, 'value': 10148}, {'age': '18_to_64', 'rate': 270.4, 'value': 8868}]"
2021-05-23,South West,4,0.7,16,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3300.1, 'value': 5840}, {'age': '6_to_17', 'rate': 19.3, 'value': 148}, {'age': '65_to_84', 'rate': 927.1, 'value': 10146}, {'age': '18_to_64', 'rate': 270.4, 'value': 8868}]"
2021-05-22,South West,6,0.7,15,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3300.1, 'value': 5840}, {'age': '6_to_17', 'rate': 19.2, 'value': 147}, {'age': '65_to_84', 'rate': 926.8, 'value': 10143}, {'age': '18_to_64', 'rate': 270.4, 'value': 8868}]"
2021-05-21,South West,4,0.6,18,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3300.1, 'value': 5840}, {'age': '6_to_17', 'rate': 19.2, 'value': 147}, {'age': '65_to_84', 'rate': 926.8, 'value': 10143}, {'age': '18_to_64', 'rate': 270.2, 'value': 8862}]"
2021-05-20,South West,7,0.6,15,2,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3300.1, 'value': 5840}, {'age': '6_to_17', 'rate': 19.2, 'value': 147}, {'age': '65_to_84', 'rate': 926.8, 'value': 10143}, {'age': '18_to_64', 'rate': 270.1, 'value': 8858}]"
2021-05-19,South West,8,0.5,12,3,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3299.5, 'value': 5839}, {'age': '6_to_17', 'rate': 19.2, 'value': 147}, {'age': '65_to_84', 'rate': 926.8, 'value': 10143}, {'age': '18_to_64', 'rate': 269.9, 'value': 8852}]"
2021-05-18,South West,6,0.6,16,3,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3299.5, 'value': 5839}, {'age': '6_to_17', 'rate': 19.2, 'value': 147}, {'age': '65_to_84', 'rate': 926.5, 'value': 10140}, {'age': '18_to_64', 'rate': 269.7, 'value': 8847}]"
2021-05-17,South West,4,0.6,15,3,"[{'age': '0_to_5', 'rate': 42.6, 'value': 148}, {'age': '85+', 'rate': 3299.0, 'value': 5838}, {'age': '6_to_17', 'rate': 19.2, 'value': 147}, {'age': '65_to_84', 'rate': 926.4, 'value': 10139}, {'age': '18_to_64', 'rate': 269.6, 'value': 8843}]"
