week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2015-09-18,38,462,453,0,0
2015-09-25,39,476,512,0,0
2015-10-02,40,495,484,0,0
2015-10-09,41,505,473,0,0
2015-10-16,42,494,504,0,0
2015-10-23,43,480,513,0,0
2015-10-30,44,523,529,0,0
2015-11-06,45,524,537,0,0
2015-11-13,46,530,524,0,0
2015-11-20,47,527,497,0,0
2015-11-27,48,512,538,0,0
2015-12-04,49,534,556,0,0
2015-12-11,50,540,596,0,0
2015-12-18,51,618,577,0,0
2015-12-25,52,480,528,0,0
2016-01-01,53,407,542,0,0
2016-01-08,1,705,599,0,0
2016-01-15,2,600,608,0,0
2016-01-22,3,612,621,0,0
2016-01-29,4,631,614,0,0
2016-02-05,5,620,602,0,0
2016-02-12,6,599,561,0,0
2016-02-19,7,588,635,0,0
2016-02-26,8,582,576,0,0
2016-03-04,9,582,589,0,0
2016-03-11,10,569,579,0,0
2016-03-18,11,552,503,0,0
2016-03-25,12,474,577,0,0
2016-04-01,13,578,516,0,0
2016-04-08,14,606,592,0,0
2016-04-15,15,594,572,0,0
2016-04-22,16,539,532,0,0
2016-04-29,17,571,592,0,0
2016-05-06,18,495,475,0,0
2016-05-13,19,547,495,0,0
2016-05-20,20,533,513,0,0
2016-05-27,21,484,476,0,0
2016-06-03,22,431,494,0,0
2016-06-10,23,542,506,0,0
2016-06-17,24,473,489,0,0
2016-06-24,25,528,479,0,0
2016-07-01,26,488,482,0,0
2016-07-08,27,507,530,0,0
2016-07-15,28,485,477,0,0
2016-07-22,29,538,518,0,0
2016-07-29,30,476,471,0,0
2016-08-05,31,467,456,0,0
2016-08-12,32,492,468,0,0
2016-08-19,33,476,518,0,0
2016-08-26,34,499,474,0,0
2016-09-02,35,398,456,0,0
2016-09-09,36,478,481,0,0
2016-09-16,37,491,449,0,0
2016-09-23,38,435,468,0,0
2016-09-30,39,481,468,0,0
2016-10-07,40,465,503,0,0
2016-10-14,41,520,526,0,0
2016-10-21,42,511,536,0,0
2016-10-28,43,530,517,0,0
2016-11-04,44,535,550,0,0
2016-11-11,45,546,564,0,0
2016-11-18,46,547,553,0,0
2016-11-25,47,536,583,0,0
2016-12-02,48,550,565,0,0
2016-12-09,49,589,604,0,0
2016-12-16,50,561,581,0,0
2016-12-23,51,679,591,0,0
2016-12-30,52,456,621,0,0
2017-01-06,1,602,662,0,0
2017-01-13,2,738,689,0,0
2017-01-20,3,676,642,0,0
2017-01-27,4,627,622,0,0
2017-02-03,5,631,613,0,0
2017-02-10,6,635,618,0,0
2017-02-17,7,610,592,0,0
2017-02-24,8,636,645,0,0
2017-03-03,9,606,598,0,0
2017-03-10,10,570,556,0,0
2017-03-17,11,581,582,0,0
2017-03-24,12,535,531,0,0
2017-03-31,13,509,479,0,0
2017-04-07,14,523,498,0,0
2017-04-14,15,410,480,0,0
2017-04-21,16,517,497,0,0
2017-04-28,17,583,512,0,0
2017-05-05,18,479,534,0,0
2017-05-12,19,551,552,0,0
2017-05-19,20,553,520,0,0
2017-05-26,21,519,503,0,0
2017-06-02,22,408,464,0,0
2017-06-09,23,514,472,0,0
2017-06-16,24,499,479,0,0
2017-06-23,25,509,476,0,0
2017-06-30,26,451,480,0,0
2017-07-07,27,495,492,0,0
2017-07-14,28,502,496,0,0
2017-07-21,29,514,479,0,0
2017-07-28,30,456,470,0,0
2017-08-04,31,507,480,0,0
2017-08-11,32,479,441,0,0
2017-08-18,33,464,469,0,0
2017-08-25,34,482,482,0,0
2017-09-01,35,434,488,0,0
2017-09-08,36,512,497,0,0
2017-09-15,37,539,527,0,0
2017-09-22,38,504,493,0,0
2017-09-29,39,507,496,0,0
2017-10-06,40,501,525,0,0
2017-10-13,41,513,523,0,0
2017-10-20,42,550,565,0,0
2017-10-27,43,509,491,0,0
2017-11-03,44,536,549,0,0
2017-11-10,45,510,494,0,0
2017-11-17,46,502,513,0,0
2017-11-24,47,550,586,0,0
2017-12-01,48,562,558,0,0
2017-12-08,49,612,622,0,0
2017-12-15,50,595,617,0,0
2017-12-22,51,719,657,0,0
2017-12-29,52,500,717,0,0
2018-01-05,1,640,796,0,0
2018-01-12,2,837,741,0,0
2018-01-19,3,783,736,0,0
2018-01-26,4,779,772,0,0
2018-02-02,5,740,696,0,0
2018-02-09,6,663,609,0,0
2018-02-16,7,612,623,0,0
2018-02-23,8,671,589,0,0
2018-03-02,9,551,662,0,0
2018-03-09,10,677,617,0,0
2018-03-16,11,614,615,0,0
2018-03-23,12,576,568,0,0
2018-03-30,13,498,566,0,0
2018-04-06,14,534,538,0,0
2018-04-13,15,631,571,0,0
2018-04-20,16,559,530,0,0
2018-04-27,17,516,514,0,0
2018-05-04,18,534,479,0,0
2018-05-11,19,510,506,0,0
2018-05-18,20,504,499,0,0
2018-05-25,21,501,517,0,0
2018-06-01,22,458,477,0,0
2018-06-08,23,548,454,0,0
2018-06-15,24,454,485,0,0
2018-06-22,25,475,447,0,0
2018-06-29,26,484,499,0,0
2018-07-06,27,477,484,0,0
2018-07-13,28,470,477,0,0
2018-07-20,29,471,476,0,0
2018-07-27,30,477,514,0,0
2018-08-03,31,486,423,0,0
2018-08-10,32,448,471,0,0
2018-08-17,33,446,437,0,0
2018-08-24,34,477,474,0,0
2018-08-31,35,437,455,0,0
2018-09-07,36,534,513,0,0
2018-09-14,37,465,492,0,0
2018-09-21,38,475,497,0,0
2018-09-28,39,483,473,0,0
2018-10-05,40,514,502,0,0
2018-10-12,41,486,525,0,0
2018-10-19,42,527,468,0,0
2018-10-26,43,526,509,0,0
2018-11-02,44,511,520,0,0
2018-11-09,45,520,526,0,0
2018-11-16,46,490,501,0,0
2018-11-23,47,511,490,0,0
2018-11-30,48,505,513,0,0
2018-12-07,49,539,576,0,0
2018-12-14,50,561,543,0,0
2018-12-21,51,625,609,0,0
2018-12-28,52,459,605,0,0
2019-01-04,1,574,569,0,0
2019-01-11,2,643,600,0,0
2019-01-18,3,627,612,0,0
2019-01-25,4,640,624,0,0
2019-02-01,5,618,622,0,0
2019-02-08,6,608,584,0,0
2019-02-15,7,569,584,0,0
2019-02-22,8,610,588,0,0
2019-03-01,9,572,565,0,0
2019-03-08,10,582,541,0,0
2019-03-15,11,527,528,0,0
2019-03-22,12,532,527,0,0
2019-03-29,13,529,510,0,0
2019-04-05,14,518,507,0,0
2019-04-12,15,510,512,0,0
2019-04-19,16,459,560,0,0
2019-04-26,17,551,512,0,0
2019-05-03,18,541,491,0,0
2019-05-10,19,484,511,0,0
2019-05-17,20,548,504,0,0
2019-05-24,21,530,507,0,0
2019-05-31,22,436,496,0,0
2019-06-07,23,554,505,0,0
2019-06-14,24,507,486,0,0
2019-06-21,25,478,465,0,0
2019-06-28,26,475,451,0,0
2019-07-05,27,437,451,0,0
2019-07-12,28,458,465,0,0
2019-07-19,29,478,500,0,0
2019-07-26,30,534,568,0,0
2019-08-02,31,536,499,0,0
2019-08-09,32,530,508,0,0
2019-08-16,33,497,477,0,0
2019-08-23,34,505,501,0,0
2019-08-30,35,466,490,0,0
2019-09-06,36,473,444,0,0
2019-09-13,37,482,476,0,0
2019-09-20,38,494,501,0,0
2019-09-27,39,538,511,0,0
2019-10-04,40,491,486,0,0
2019-10-11,41,527,542,0,0
2019-10-18,42,567,556,0,0
2019-10-25,43,540,531,0,0
2019-11-01,44,537,536,0,0
2019-11-08,45,553,567,0,0
2019-11-15,46,607,581,0,0
2019-11-22,47,582,569,0,0
2019-11-29,48,563,557,0,0
2019-12-06,49,558,564,0,0
2019-12-13,50,585,615,0,0
2019-12-20,51,670,663,0,0
2019-12-27,52,411,656,0,0
2020-01-03,1,673,686,0,0
2020-01-10,2,707,617,0,0
2020-01-17,3,647,601,0,0
2020-01-24,4,612,596,0,0
2020-01-31,5,561,544,0,0
2020-02-07,6,564,585,0,0
2020-02-14,7,573,572,0,0
2020-02-21,8,539,561,0,0
2020-02-28,9,572,571,0,0
2020-03-06,10,568,557,0,0
2020-03-13,11,590,573,0,0
2020-03-20,12,522,550,1,4
2020-03-27,13,542,604,15,42
2020-04-03,14,770,848,134,219
2020-04-10,15,849,1122,288,413
2020-04-17,16,1155,1053,475,406
2020-04-24,17,1103,982,419,368
2020-05-01,18,922,935,316,334
2020-05-08,19,769,820,271,287
2020-05-15,20,845,691,248,193
2020-05-22,21,718,667,202,195
2020-05-29,22,550,568,141,139
2020-06-05,23,576,537,113,93
2020-06-12,24,478,505,71,56
2020-06-19,25,498,457,30,28
2020-06-26,26,485,493,32,30
2020-07-03,27,515,489,28,17
2020-07-10,28,468,451,8,9
2020-07-17,29,445,465,8,5
2020-07-24,30,493,483,4,5
2020-07-31,31,507,463,5,3
2020-08-07,32,486,471,5,2
2020-08-14,33,520,460,5,5
2020-08-21,34,479,441,4,5
2020-08-28,35,455,459,2,3
2020-09-04,36,431,488,5,3
2020-09-11,37,502,467,3,5
2020-09-18,38,465,507,8,13
2020-09-25,39,514,559,13,21
2020-10-02,40,558,539,40,55
2020-10-09,41,544,610,60,68
2020-10-16,42,606,605,93,103
2020-10-23,43,600,621,114,123
2020-10-30,44,591,609,118,141
2020-11-06,45,675,669,152,154
2020-11-13,46,711,679,180,180
2020-11-20,47,691,692,185,218
2020-11-27,48,679,662,220,220
2020-12-04,49,645,669,183,162
2020-12-11,50,661,690,147,161
2020-12-18,51,689,695,143,173
2020-12-25,52,669,691,180,185
2021-01-01,53,547,697,157,207
2021-01-08,1,858,706,229,199
2021-01-15,2,797,813,249,269
2021-01-22,3,836,849,279,288
2021-01-29,4,752,801,269,286
2021-02-05,5,742,749,258,257
2021-02-12,6,763,685,229,183
2021-02-19,7,677,680,165,148
2021-02-26,8,614,639,100,103
2021-03-05,9,581,554,86,78
2021-03-12,10,593,515,66,50
2021-03-19,11,523,542,38,30
2021-03-26,12,505,481,35,25
2021-04-02,13,449,497,16,19
2021-04-09,14,504,478,17,12
2021-04-16,15,544,520,14,8
2021-04-23,16,509,485,6,4
2021-04-30,17,501,454,13,6
2021-05-07,18,455,513,3,3
2021-05-14,19,548,506,6,6
2021-05-21,20,503,464,7,2
2021-05-28,21,548,505,1,0
2021-06-04,22,435,473,2,2
2021-06-11,23,534,491,3,2
2021-06-18,24,492,453,3,0
2021-06-25,25,462,492,2,2
2021-07-02,26,514,470,5,6
2021-07-09,27,487,522,8,18
2021-07-16,28,515,509,24,25
2021-07-23,29,565,558,24,34
2021-07-30,30,544,514,46,46
2021-08-06,31,580,587,55,65
2021-08-13,32,560,537,51,33
2021-08-20,33,540,507,30,39
2021-08-27,34,591,536,45,46
2021-09-03,35,476,527,38,43
2021-09-10,36,578,523,47,40
2021-09-17,37,518,553,46,58
2021-09-24,38,567,590,68,55
