week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2015-03-27,13,1080,1017,0,0
2015-04-03,14,877,1049,0,0
2015-04-10,15,1002,962,0,0
2015-04-17,16,1089,954,0,0
2015-04-24,17,1000,941,0,0
2015-05-01,18,961,935,0,0
2015-05-08,19,827,886,0,0
2015-05-15,20,949,876,0,0
2015-05-22,21,906,925,0,0
2015-05-29,22,793,824,0,0
2015-06-05,23,961,897,0,0
2015-06-12,24,880,863,0,0
2015-06-19,25,892,882,0,0
2015-06-26,26,887,898,0,0
2015-07-03,27,901,926,0,0
2015-07-10,28,842,851,0,0
2015-07-17,29,881,819,0,0
2015-07-24,30,833,817,0,0
2015-07-31,31,780,814,0,0
2015-08-07,32,858,867,0,0
2015-08-14,33,879,827,0,0
2015-08-21,34,901,862,0,0
2015-08-28,35,855,833,0,0
2015-09-04,36,803,849,0,0
2015-09-11,37,867,892,0,0
2015-09-18,38,901,908,0,0
2015-09-25,39,917,937,0,0
2015-10-02,40,918,950,0,0
2015-10-09,41,976,888,0,0
2015-10-16,42,912,865,0,0
2015-10-23,43,921,985,0,0
2015-10-30,44,969,964,0,0
2015-11-06,45,955,910,0,0
2015-11-13,46,993,954,0,0
2015-11-20,47,966,927,0,0
2015-11-27,48,915,941,0,0
2015-12-04,49,998,951,0,0
2015-12-11,50,985,948,0,0
2015-12-18,51,990,971,0,0
2015-12-25,52,870,992,0,0
2016-01-01,53,766,986,0,0
2016-01-08,1,1226,999,0,0
2016-01-15,2,1048,1041,0,0
2016-01-22,3,1068,1086,0,0
2016-01-29,4,1065,1050,0,0
2016-02-05,5,1059,1057,0,0
2016-02-12,6,1040,1005,0,0
2016-02-19,7,999,1000,0,0
2016-02-26,8,1021,980,0,0
2016-03-04,9,1093,1067,0,0
2016-03-11,10,1008,1018,0,0
2016-03-18,11,1058,1086,0,0
2016-03-25,12,900,1027,0,0
2016-04-01,13,1039,983,0,0
2016-04-08,14,1111,985,0,0
2016-04-15,15,1007,1003,0,0
2016-04-22,16,999,893,0,0
2016-04-29,17,969,942,0,0
2016-05-06,18,876,935,0,0
2016-05-13,19,971,971,0,0
2016-05-20,20,884,865,0,0
2016-05-27,21,884,811,0,0
2016-06-03,22,710,830,0,0
2016-06-10,23,939,891,0,0
2016-06-17,24,858,832,0,0
2016-06-24,25,831,878,0,0
2016-07-01,26,880,811,0,0
2016-07-08,27,796,851,0,0
2016-07-15,28,798,775,0,0
2016-07-22,29,847,934,0,0
2016-07-29,30,940,891,0,0
2016-08-05,31,822,792,0,0
2016-08-12,32,801,786,0,0
2016-08-19,33,831,887,0,0
2016-08-26,34,822,879,0,0
2016-09-02,35,795,847,0,0
2016-09-09,36,873,810,0,0
2016-09-16,37,839,846,0,0
2016-09-23,38,854,845,0,0
2016-09-30,39,852,864,0,0
2016-10-07,40,863,846,0,0
2016-10-14,41,919,932,0,0
2016-10-21,42,931,943,0,0
2016-10-28,43,860,942,0,0
2016-11-04,44,904,931,0,0
2016-11-11,45,976,938,0,0
2016-11-18,46,941,971,0,0
2016-11-25,47,987,961,0,0
2016-12-02,48,936,988,0,0
2016-12-09,49,1029,1087,0,0
2016-12-16,50,933,1085,0,0
2016-12-23,51,1052,1031,0,0
2016-12-30,52,761,1104,0,0
2017-01-06,1,1173,1274,0,0
2017-01-13,2,1296,1279,0,0
2017-01-20,3,1276,1236,0,0
2017-01-27,4,1198,1218,0,0
2017-02-03,5,1210,1221,0,0
2017-02-10,6,1161,1111,0,0
2017-02-17,7,1095,1099,0,0
2017-02-24,8,1114,914,0,0
2017-03-03,9,930,906,0,0
2017-03-10,10,969,1019,0,0
2017-03-17,11,946,867,0,0
2017-03-24,12,930,904,0,0
2017-03-31,13,888,953,0,0
2017-04-07,14,905,899,0,0
2017-04-14,15,801,904,0,0
2017-04-21,16,896,882,0,0
2017-04-28,17,1053,879,0,0
2017-05-05,18,804,881,0,0
2017-05-12,19,970,907,0,0
2017-05-19,20,914,876,0,0
2017-05-26,21,953,940,0,0
2017-06-02,22,787,826,0,0
2017-06-09,23,876,772,0,0
2017-06-16,24,829,912,0,0
2017-06-23,25,902,968,0,0
2017-06-30,26,903,800,0,0
2017-07-07,27,820,830,0,0
2017-07-14,28,843,800,0,0
2017-07-21,29,867,779,0,0
2017-07-28,30,783,792,0,0
2017-08-04,31,792,796,0,0
2017-08-11,32,858,901,0,0
2017-08-18,33,929,906,0,0
2017-08-25,34,907,888,0,0
2017-09-01,35,766,844,0,0
2017-09-08,36,866,832,0,0
2017-09-15,37,871,824,0,0
2017-09-22,38,900,911,0,0
2017-09-29,39,882,891,0,0
2017-10-06,40,923,905,0,0
2017-10-13,41,928,906,0,0
2017-10-20,42,934,896,0,0
2017-10-27,43,931,938,0,0
2017-11-03,44,897,949,0,0
2017-11-10,45,931,901,0,0
2017-11-17,46,949,991,0,0
2017-11-24,47,1038,1044,0,0
2017-12-01,48,972,931,0,0
2017-12-08,49,1008,1044,0,0
2017-12-15,50,1042,1102,0,0
2017-12-22,51,1153,1200,0,0
2017-12-29,52,814,1149,0,0
2018-01-05,1,1130,1256,0,0
2018-01-12,2,1342,1258,0,0
2018-01-19,3,1239,1167,0,0
2018-01-26,4,1264,1194,0,0
2018-02-02,5,1208,1167,0,0
2018-02-09,6,1041,1098,0,0
2018-02-16,7,1171,1145,0,0
2018-02-23,8,1105,1128,0,0
2018-03-02,9,1060,1093,0,0
2018-03-09,10,1177,1161,0,0
2018-03-16,11,1121,1092,0,0
2018-03-23,12,1095,1082,0,0
2018-03-30,13,910,1021,0,0
2018-04-06,14,1014,991,0,0
2018-04-13,15,1133,1023,0,0
2018-04-20,16,1039,926,0,0
2018-04-27,17,947,831,0,0
2018-05-04,18,917,860,0,0
2018-05-11,19,841,890,0,0
2018-05-18,20,913,889,0,0
2018-05-25,21,932,861,0,0
2018-06-01,22,784,846,0,0
2018-06-08,23,890,838,0,0
2018-06-15,24,921,804,0,0
2018-06-22,25,855,805,0,0
2018-06-29,26,824,834,0,0
2018-07-06,27,814,854,0,0
2018-07-13,28,941,932,0,0
2018-07-20,29,905,821,0,0
2018-07-27,30,955,978,0,0
2018-08-03,31,883,872,0,0
2018-08-10,32,947,908,0,0
2018-08-17,33,870,768,0,0
2018-08-24,34,808,779,0,0
2018-08-31,35,741,792,0,0
2018-09-07,36,904,837,0,0
2018-09-14,37,834,787,0,0
2018-09-21,38,865,865,0,0
2018-09-28,39,868,834,0,0
2018-10-05,40,898,851,0,0
2018-10-12,41,860,895,0,0
2018-10-19,42,941,867,0,0
2018-10-26,43,905,856,0,0
2018-11-02,44,896,921,0,0
2018-11-09,45,925,939,0,0
2018-11-16,46,940,927,0,0
2018-11-23,47,903,899,0,0
2018-11-30,48,948,935,0,0
2018-12-07,49,958,1017,0,0
2018-12-14,50,1007,924,0,0
2018-12-21,51,1035,1001,0,0
2018-12-28,52,655,991,0,0
2019-01-04,1,1021,1009,0,0
2019-01-11,2,1137,1045,0,0
2019-01-18,3,1073,1023,0,0
2019-01-25,4,1045,1047,0,0
2019-02-01,5,1066,1093,0,0
2019-02-08,6,1088,1067,0,0
2019-02-15,7,1061,1044,0,0
2019-02-22,8,1045,1022,0,0
2019-03-01,9,1009,985,0,0
2019-03-08,10,1004,967,0,0
2019-03-15,11,975,948,0,0
2019-03-22,12,925,912,0,0
2019-03-29,13,910,895,0,0
2019-04-05,14,928,920,0,0
2019-04-12,15,937,936,0,0
2019-04-19,16,834,989,0,0
2019-04-26,17,951,934,0,0
2019-05-03,18,1040,885,0,0
2019-05-10,19,807,859,0,0
2019-05-17,20,927,843,0,0
2019-05-24,21,876,884,0,0
2019-05-31,22,809,866,0,0
2019-06-07,23,919,866,0,0
2019-06-14,24,900,888,0,0
2019-06-21,25,900,876,0,0
2019-06-28,26,892,853,0,0
2019-07-05,27,833,860,0,0
2019-07-12,28,875,847,0,0
2019-07-19,29,829,821,0,0
2019-07-26,30,833,927,0,0
2019-08-02,31,911,844,0,0
2019-08-09,32,891,882,0,0
2019-08-16,33,892,818,0,0
2019-08-23,34,826,831,0,0
2019-08-30,35,784,919,0,0
2019-09-06,36,976,880,0,0
2019-09-13,37,916,881,0,0
2019-09-20,38,889,840,0,0
2019-09-27,39,840,837,0,0
2019-10-04,40,846,827,0,0
2019-10-11,41,887,879,0,0
2019-10-18,42,886,895,0,0
2019-10-25,43,895,922,0,0
2019-11-01,44,976,959,0,0
2019-11-08,45,974,986,0,0
2019-11-15,46,1041,1009,0,0
2019-11-22,47,1023,1018,0,0
2019-11-29,48,1025,1000,0,0
2019-12-06,49,986,1002,0,0
2019-12-13,50,1044,1016,0,0
2019-12-20,51,1028,1032,0,0
2019-12-27,52,653,1069,0,0
2020-01-03,1,1113,1108,0,0
2020-01-10,2,1272,1129,0,0
2020-01-17,3,1073,1021,0,0
2020-01-24,4,1028,960,0,0
2020-01-31,5,1092,1004,0,0
2020-02-07,6,987,997,0,0
2020-02-14,7,967,968,0,0
2020-02-21,8,1032,1086,0,0
2020-02-28,9,1085,1012,0,0
2020-03-06,10,982,933,0,2
2020-03-13,11,964,966,0,17
2020-03-20,12,1008,1315,44,167
2020-03-27,13,1297,2030,237,721
2020-04-03,14,2511,3041,1170,1517
2020-04-10,15,2832,3533,1506,1969
2020-04-17,16,3275,2776,1818,1501
2020-04-24,17,2785,2084,1406,986
2020-05-01,18,1953,1420,785,530
2020-05-08,19,1213,1201,439,399
2020-05-15,20,1329,1032,365,229
2020-05-22,21,1125,1016,220,157
2020-05-29,22,841,782,115,100
2020-06-05,23,891,815,113,81
2020-06-12,24,883,842,71,50
2020-06-19,25,896,790,50,37
2020-06-26,26,791,859,35,34
2020-07-03,27,837,788,43,22
2020-07-10,28,803,803,28,19
2020-07-17,29,806,779,18,17
2020-07-24,30,816,800,16,18
2020-07-31,31,773,737,22,9
2020-08-07,32,832,834,8,9
2020-08-14,33,928,1096,18,14
2020-08-21,34,920,792,10,4
2020-08-28,35,810,781,4,3
2020-09-04,36,737,820,2,4
2020-09-11,37,898,780,6,10
2020-09-18,38,844,835,13,12
2020-09-25,39,869,870,23,29
2020-10-02,40,899,923,31,32
2020-10-09,41,902,923,34,42
2020-10-16,42,923,869,43,43
2020-10-23,43,922,896,47,55
2020-10-30,44,888,1001,76,98
2020-11-06,45,952,999,87,107
2020-11-13,46,1112,990,124,132
2020-11-20,47,1086,1018,160,179
2020-11-27,48,1012,1049,190,201
2020-12-04,49,1029,1085,211,221
2020-12-11,50,1065,1168,200,224
2020-12-18,51,1167,1204,241,309
2020-12-25,52,1090,1432,299,480
2021-01-01,53,1159,1841,492,842
2021-01-08,1,2138,2262,1047,1215
2021-01-15,2,2346,2421,1272,1378
2021-01-22,3,2417,2448,1400,1413
2021-01-29,4,2302,1974,1265,1045
2021-02-05,5,1922,1543,982,756
2021-02-12,6,1545,1315,718,515
2021-02-19,7,1367,1270,461,401
2021-02-26,8,1261,1087,350,248
2021-03-05,9,1093,960,226,164
2021-03-12,10,976,858,167,112
2021-03-19,11,917,853,116,71
2021-03-26,12,914,823,78,44
