week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2015-03-13,11,1101,1092,0,0
2015-03-20,12,1083,1032,0,0
2015-03-27,13,1071,1120,0,0
2015-04-03,14,980,1155,0,0
2015-04-10,15,994,1106,0,0
2015-04-17,16,1294,1078,0,0
2015-04-24,17,1115,1034,0,0
2015-05-01,18,1053,1005,0,0
2015-05-08,19,949,1002,0,0
2015-05-15,20,1057,993,0,0
2015-05-22,21,1018,954,0,0
2015-05-29,22,844,951,0,0
2015-06-05,23,1042,972,0,0
2015-06-12,24,975,975,0,0
2015-06-19,25,943,971,0,0
2015-06-26,26,927,912,0,0
2015-07-03,27,964,941,0,0
2015-07-10,28,941,841,0,0
2015-07-17,29,882,870,0,0
2015-07-24,30,938,933,0,0
2015-07-31,31,917,904,0,0
2015-08-07,32,913,977,0,0
2015-08-14,33,950,965,0,0
2015-08-21,34,969,850,0,0
2015-08-28,35,834,852,0,0
2015-09-04,36,774,877,0,0
2015-09-11,37,932,928,0,0
2015-09-18,38,973,965,0,0
2015-09-25,39,969,954,0,0
2015-10-02,40,957,962,0,0
2015-10-09,41,951,998,0,0
2015-10-16,42,997,1071,0,0
2015-10-23,43,1053,1029,0,0
2015-10-30,44,967,1042,0,0
2015-11-06,45,1084,1059,0,0
2015-11-13,46,1027,1003,0,0
2015-11-20,47,1071,1000,0,0
2015-11-27,48,990,1034,0,0
2015-12-04,49,1087,1019,0,0
2015-12-11,50,1006,1068,0,0
2015-12-18,51,1101,1028,0,0
2015-12-25,52,826,1149,0,0
2016-01-01,53,799,1140,0,0
2016-01-08,1,1396,1160,0,0
2016-01-15,2,1208,1170,0,0
2016-01-22,3,1209,1195,0,0
2016-01-29,4,1195,1213,0,0
2016-02-05,5,1197,1200,0,0
2016-02-12,6,1262,1141,0,0
2016-02-19,7,1088,1083,0,0
2016-02-26,8,1087,1132,0,0
2016-03-04,9,1144,1165,0,0
2016-03-11,10,1104,1095,0,0
2016-03-18,11,1136,1091,0,0
2016-03-25,12,891,1090,0,0
2016-04-01,13,942,1073,0,0
2016-04-08,14,1232,1089,0,0
2016-04-15,15,1183,1071,0,0
2016-04-22,16,1134,1073,0,0
2016-04-29,17,1065,1048,0,0
2016-05-06,18,929,970,0,0
2016-05-13,19,1069,995,0,0
2016-05-20,20,1013,971,0,0
2016-05-27,21,995,918,0,0
2016-06-03,22,776,963,0,0
2016-06-10,23,1011,1012,0,0
2016-06-17,24,981,951,0,0
2016-06-24,25,1015,903,0,0
2016-07-01,26,954,904,0,0
2016-07-08,27,956,946,0,0
2016-07-15,28,943,915,0,0
2016-07-22,29,914,1005,0,0
2016-07-29,30,923,921,0,0
2016-08-05,31,983,903,0,0
2016-08-12,32,941,963,0,0
2016-08-19,33,951,1025,0,0
2016-08-26,34,1039,895,0,0
2016-09-02,35,764,885,0,0
2016-09-09,36,974,938,0,0
2016-09-16,37,898,907,0,0
2016-09-23,38,892,909,0,0
2016-09-30,39,971,949,0,0
2016-10-07,40,938,941,0,0
2016-10-14,41,966,981,0,0
2016-10-21,42,977,1007,0,0
2016-10-28,43,966,1003,0,0
2016-11-04,44,1013,1036,0,0
2016-11-11,45,1045,1106,0,0
2016-11-18,46,1117,1080,0,0
2016-11-25,47,1090,1110,0,0
2016-12-02,48,1076,1131,0,0
2016-12-09,49,1164,1175,0,0
2016-12-16,50,1098,1206,0,0
2016-12-23,51,1149,1213,0,0
2016-12-30,52,715,1210,0,0
2017-01-06,1,1243,1320,0,0
2017-01-13,2,1439,1435,0,0
2017-01-20,3,1414,1299,0,0
2017-01-27,4,1362,1180,0,0
2017-02-03,5,1293,1301,0,0
2017-02-10,6,1234,1234,0,0
2017-02-17,7,1243,1224,0,0
2017-02-24,8,1216,1217,0,0
2017-03-03,9,1184,1110,0,0
2017-03-10,10,1163,1096,0,0
2017-03-17,11,1140,1010,0,0
2017-03-24,12,1034,1016,0,0
2017-03-31,13,1024,1045,0,0
2017-04-07,14,1048,986,0,0
2017-04-14,15,868,984,0,0
2017-04-21,16,978,956,0,0
2017-04-28,17,1125,1016,0,0
2017-05-05,18,902,1034,0,0
2017-05-12,19,1059,982,0,0
2017-05-19,20,1079,1025,0,0
2017-05-26,21,1088,1026,0,0
2017-06-02,22,849,947,0,0
2017-06-09,23,1060,936,0,0
2017-06-16,24,1016,956,0,0
2017-06-23,25,991,1049,0,0
2017-06-30,26,996,914,0,0
2017-07-07,27,985,990,0,0
2017-07-14,28,973,932,0,0
2017-07-21,29,947,905,0,0
2017-07-28,30,941,911,0,0
2017-08-04,31,911,903,0,0
2017-08-11,32,943,967,0,0
2017-08-18,33,936,955,0,0
2017-08-25,34,966,903,0,0
2017-09-01,35,780,970,0,0
2017-09-08,36,1017,956,0,0
2017-09-15,37,1001,993,0,0
2017-09-22,38,978,983,0,0
2017-09-29,39,990,970,0,0
2017-10-06,40,1003,1004,0,0
2017-10-13,41,1001,1017,0,0
2017-10-20,42,997,1052,0,0
2017-10-27,43,1058,1021,0,0
2017-11-03,44,1014,1077,0,0
2017-11-10,45,1117,1079,0,0
2017-11-17,46,1096,1035,0,0
2017-11-24,47,1080,1091,0,0
2017-12-01,48,1065,1100,0,0
2017-12-08,49,1066,1169,0,0
2017-12-15,50,1128,1276,0,0
2017-12-22,51,1318,1406,0,0
2017-12-29,52,844,1250,0,0
2018-01-05,1,1313,1402,0,0
2018-01-12,2,1468,1412,0,0
2018-01-19,3,1544,1384,0,0
2018-01-26,4,1433,1464,0,0
2018-02-02,5,1441,1352,0,0
2018-02-09,6,1335,1246,0,0
2018-02-16,7,1285,1339,0,0
2018-02-23,8,1251,1289,0,0
2018-03-02,9,1308,1328,0,0
2018-03-09,10,1390,1377,0,0
2018-03-16,11,1343,1293,0,0
2018-03-23,12,1263,1168,0,0
2018-03-30,13,1019,1104,0,0
2018-04-06,14,1054,1051,0,0
2018-04-13,15,1228,1072,0,0
2018-04-20,16,1170,992,0,0
2018-04-27,17,969,990,0,0
2018-05-04,18,1113,1002,0,0
2018-05-11,19,823,997,0,0
2018-05-18,20,1105,926,0,0
2018-05-25,21,983,953,0,0
2018-06-01,22,859,1034,0,0
2018-06-08,23,1065,919,0,0
2018-06-15,24,967,910,0,0
2018-06-22,25,971,972,0,0
2018-06-29,26,954,1028,0,0
2018-07-06,27,998,975,0,0
2018-07-13,28,961,965,0,0
2018-07-20,29,949,917,0,0
2018-07-27,30,897,946,0,0
2018-08-03,31,961,879,0,0
2018-08-10,32,946,926,0,0
2018-08-17,33,910,940,0,0
2018-08-24,34,983,963,0,0
2018-08-31,35,793,898,0,0
2018-09-07,36,1005,907,0,0
2018-09-14,37,956,999,0,0
2018-09-21,38,947,910,0,0
2018-09-28,39,965,962,0,0
2018-10-05,40,1020,998,0,0
2018-10-12,41,980,986,0,0
2018-10-19,42,979,1000,0,0
2018-10-26,43,1079,980,0,0
2018-11-02,44,890,1012,0,0
2018-11-09,45,1081,1041,0,0
2018-11-16,46,1047,1000,0,0
2018-11-23,47,1001,1030,0,0
2018-11-30,48,1076,1087,0,0
2018-12-07,49,1098,1098,0,0
2018-12-14,50,1034,1060,0,0
2018-12-21,51,1145,1091,0,0
2018-12-28,52,660,1098,0,0
2019-01-04,1,1180,1159,0,0
2019-01-11,2,1299,1175,0,0
2019-01-18,3,1187,1119,0,0
2019-01-25,4,1131,1131,0,0
2019-02-01,5,1150,1213,0,0
2019-02-08,6,1241,1228,0,0
2019-02-15,7,1231,1177,0,0
2019-02-22,8,1143,1160,0,0
2019-03-01,9,1188,1144,0,0
2019-03-08,10,1150,1095,0,0
2019-03-15,11,1092,1075,0,0
2019-03-22,12,1062,990,0,0
2019-03-29,13,930,964,0,0
2019-04-05,14,1050,1053,0,0
2019-04-12,15,1084,1063,0,0
2019-04-19,16,928,1073,0,0
2019-04-26,17,1008,1006,0,0
2019-05-03,18,1136,978,0,0
2019-05-10,19,906,984,0,0
2019-05-17,20,1082,1006,0,0
2019-05-24,21,1070,1003,0,0
2019-05-31,22,840,963,0,0
2019-06-07,23,1082,968,0,0
2019-06-14,24,950,931,0,0
2019-06-21,25,938,953,0,0
2019-06-28,26,1013,966,0,0
2019-07-05,27,940,952,0,0
2019-07-12,28,949,950,0,0
2019-07-19,29,962,911,0,0
2019-07-26,30,882,962,0,0
2019-08-02,31,929,881,0,0
2019-08-09,32,953,951,0,0
2019-08-16,33,969,898,0,0
2019-08-23,34,918,900,0,0
2019-08-30,35,826,922,0,0
2019-09-06,36,939,903,0,0
2019-09-13,37,1001,964,0,0
2019-09-20,38,974,973,0,0
2019-09-27,39,1027,1011,0,0
2019-10-04,40,1008,972,0,0
2019-10-11,41,1027,1051,0,0
2019-10-18,42,1093,1062,0,0
2019-10-25,43,1019,979,0,0
2019-11-01,44,967,1021,0,0
2019-11-08,45,1110,1071,0,0
2019-11-15,46,1080,1084,0,0
2019-11-22,47,1138,1154,0,0
2019-11-29,48,1184,1127,0,0
2019-12-06,49,1083,1092,0,0
2019-12-13,50,1130,1176,0,0
2019-12-20,51,1269,1221,0,0
2019-12-27,52,720,1252,0,0
2020-01-03,1,1349,1322,0,0
2020-01-10,2,1450,1282,0,0
2020-01-17,3,1407,1247,0,0
2020-01-24,4,1231,1159,0,0
2020-01-31,5,1262,1135,0,0
2020-02-07,6,1052,1079,0,0
2020-02-14,7,1159,1135,0,0
2020-02-21,8,1116,1141,0,0
2020-02-28,9,1174,1114,0,0
2020-03-06,10,1098,1143,0,0
2020-03-13,11,1187,1154,2,10
2020-03-20,12,1115,1133,14,58
2020-03-27,13,1035,1462,67,258
2020-04-03,14,1812,2127,400,724
2020-04-10,15,2182,2460,807,912
2020-04-17,16,2536,2367,999,924
2020-04-24,17,2481,2080,880,744
2020-05-01,18,1975,1701,651,570
2020-05-08,19,1326,1435,443,437
2020-05-15,20,1502,1262,382,309
2020-05-22,21,1319,1192,290,264
2020-05-29,22,970,1068,184,183
2020-06-05,23,1172,1097,158,132
2020-06-12,24,1096,1009,104,96
2020-06-19,25,973,967,93,83
2020-06-26,26,946,1023,69,74
2020-07-03,27,949,908,49,47
2020-07-10,28,902,918,48,35
2020-07-17,29,956,965,25,19
2020-07-24,30,964,949,15,16
2020-07-31,31,902,912,17,17
2020-08-07,32,933,909,13,9
2020-08-14,33,923,1040,14,11
2020-08-21,34,1028,938,10,8
2020-08-28,35,945,887,5,8
2020-09-04,36,770,923,9,3
2020-09-11,37,1021,979,7,9
2020-09-18,38,1051,1030,15,21
2020-09-25,39,1036,1025,33,36
2020-10-02,40,1045,1049,31,37
2020-10-09,41,1053,1111,43,45
2020-10-16,42,1154,1113,49,63
2020-10-23,43,1124,1138,80,108
2020-10-30,44,1102,1139,110,142
2020-11-06,45,1186,1222,181,236
2020-11-13,46,1317,1333,284,292
2020-11-20,47,1385,1389,306,376
2020-11-27,48,1358,1355,361,387
2020-12-04,49,1340,1429,381,400
2020-12-11,50,1432,1458,376,384
2020-12-18,51,1385,1396,373,385
2020-12-25,52,1217,1379,316,366
2021-01-01,53,1024,1501,302,432
2021-01-08,1,1785,1647,550,562
2021-01-15,2,1820,1930,716,831
2021-01-22,3,1925,2040,844,927
2021-01-29,4,1926,1987,870,890
2021-02-05,5,1886,1768,824,722
2021-02-12,6,1670,1586,657,571
2021-02-19,7,1592,1489,530,428
2021-02-26,8,1401,1306,391,318
2021-03-05,9,1250,1151,245,213
2021-03-12,10,1182,1134,183,116
